[tok] class=PreTrainedTokenizerFast fast=True src=tokenizer.json
[info] minority classes per head (from TRAIN): [[1, 5], [1, 5], [1, 5]]
>> Grad checkpointing: False
[epoch 3] val_loss=1.5011 qwk=('0.1532', '0.1755', '0.2667') averageQWK=0.1985 macroEMD=0.2749 tailR0=('0.0000', '0.0000', '0.0000') tailR0avg=0.0000
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    3    1    0    0
     0    2   13    0    0
     0    0   67   11    0
     0    0  112   50    0
     0    1   45   18    0
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    0    6    0    0
     0    0   14    2    0
     0    0   48   18    0
     0    0  113   92    0
     0    0   15   15    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    0    0    0
     0   17   12    0    0
     0   13   94    4    0
     0    9  148   24    0
     0    0    1    0    0
[epoch 4] step 2/44: loss=0.5134 
[epoch 4] step 4/44: loss=0.4995 
[epoch 4] step 6/44: loss=0.4976 
[epoch 4] step 8/44: loss=0.4981 
[epoch 4] step 10/44: loss=0.4950 
[epoch 4] step 12/44: loss=0.4929 
[epoch 4] step 14/44: loss=0.4977 
[epoch 4] step 16/44: loss=0.4936 
[epoch 4] step 18/44: loss=0.4879 
[epoch 4] step 20/44: loss=0.4880 
[epoch 4] step 22/44: loss=0.4964 
[epoch 4] step 24/44: loss=0.5050 
[epoch 4] step 26/44: loss=0.5031 
[epoch 4] step 28/44: loss=0.5047 
[epoch 4] step 30/44: loss=0.4972 
[epoch 4] step 32/44: loss=0.4981 
[epoch 4] step 34/44: loss=0.4978 
[epoch 4] step 36/44: loss=0.5007 
[epoch 4] step 38/44: loss=0.4989 
[epoch 4] step 40/44: loss=0.4962 
[epoch 4] step 42/44: loss=0.4947 
[epoch 4] step 44/44: loss=0.4947 
[epoch 4] val_loss=1.4334 qwk=('0.1863', '0.1755', '0.2216') averageQWK=0.1945 macroEMD=0.2679 tailR0=('0.0000', '0.0000', '0.0000') tailR0avg=0.0000
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    3    1    0    0
     0    2   13    0    0
     0    1   57   20    0
     0    0   98   64    0
     0    1   37   26    0
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    0    6    0    0
     0    0   16    0    0
     0    0   48   18    0
     0    0  124   81    0
     0    0   15   15    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    0    0    0
     0   12   17    0    0
     0    6  102    3    0
     0    5  156   20    0
     0    0    1    0    0
[epoch 5] step 2/44: loss=0.4282 
[epoch 5] step 4/44: loss=0.4398 
[epoch 5] step 6/44: loss=0.4734 
[epoch 5] step 8/44: loss=0.4706 
[epoch 5] step 10/44: loss=0.4695 
[epoch 5] step 12/44: loss=0.4704 
[epoch 5] step 14/44: loss=0.4680 
[epoch 5] step 16/44: loss=0.4661 
[epoch 5] step 18/44: loss=0.4606 
[epoch 5] step 20/44: loss=0.4566 
[epoch 5] step 22/44: loss=0.4608 
[epoch 5] step 24/44: loss=0.4582 
[epoch 5] step 26/44: loss=0.4599 
[epoch 5] step 28/44: loss=0.4557 
[epoch 5] step 30/44: loss=0.4538 
[epoch 5] step 32/44: loss=0.4515 
[epoch 5] step 34/44: loss=0.4513 
[epoch 5] step 36/44: loss=0.4516 
[epoch 5] step 38/44: loss=0.4482 
[epoch 5] step 40/44: loss=0.4491 
[epoch 5] step 42/44: loss=0.4530 
[epoch 5] step 44/44: loss=0.4509 
[epoch 5] val_loss=1.5390 qwk=('0.1959', '0.1786', '0.3055') averageQWK=0.2267 macroEMD=0.2563 tailR0=('0.0000', '0.0000', '0.0000') tailR0avg=0.0000
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    3    1    0    0
     0    4   11    0    0
     0    3   64   11    0
     0    1  114   47    0
     0    0   43   21    0
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    4    0    0
     0    0   16    0    0
     0    0   54   12    0
     0    0  148   57    0
     0    0   16   14    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    0    0    0
     0   18   11    0    0
     0   15   92    4    0
     0   12  135   34    0
     0    0    0    1    0
[epoch 6] step 2/44: loss=0.4346 
[epoch 6] step 4/44: loss=0.4295 
[epoch 6] step 6/44: loss=0.4208 
[epoch 6] step 8/44: loss=0.4200 
[epoch 6] step 10/44: loss=0.4212 
[epoch 6] step 12/44: loss=0.4262 
[epoch 6] step 14/44: loss=0.4190 
[epoch 6] step 16/44: loss=0.4176 
[epoch 6] step 18/44: loss=0.4206 
[epoch 6] step 20/44: loss=0.4186 
[epoch 6] step 22/44: loss=0.4181 
[epoch 6] step 24/44: loss=0.4189 
[epoch 6] step 26/44: loss=0.4168 
[epoch 6] step 28/44: loss=0.4210 
[epoch 6] step 30/44: loss=0.4236 
[epoch 6] step 32/44: loss=0.4301 
[epoch 6] step 34/44: loss=0.4267 
[epoch 6] step 36/44: loss=0.4272 
[epoch 6] step 38/44: loss=0.4224 
[epoch 6] step 40/44: loss=0.4212 
[epoch 6] step 42/44: loss=0.4191 
[epoch 6] step 44/44: loss=0.4159 
[epoch 6] val_loss=1.7124 qwk=('0.2004', '0.2713', '0.2732') averageQWK=0.2483 macroEMD=0.2537 tailR0=('0.0000', '0.0000', '0.0000') tailR0avg=0.0000
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    3    1    0    0
     0    8    7    0    0
     0   14   58    6    0
     0    7  110   45    0
     0    5   42   17    0
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    5    1    0    0
     0    7    9    0    0
     0   10   49    7    0
     0    4  147   54    0
     0    1   18   11    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    0    0    0
     0   15   14    0    0
     0   17   92    2    0
     0    7  150   24    0
     0    0    1    0    0
[epoch 7] step 2/44: loss=0.4186 
[epoch 7] step 4/44: loss=0.4310 
[epoch 7] step 6/44: loss=0.4093 
[epoch 7] step 8/44: loss=0.4030 
[epoch 7] step 10/44: loss=0.3964 
[epoch 7] step 12/44: loss=0.3940 
[epoch 7] step 14/44: loss=0.3879 
[epoch 7] step 16/44: loss=0.3893 
[epoch 7] step 18/44: loss=0.3856 
[epoch 7] step 20/44: loss=0.3905 
[epoch 7] step 22/44: loss=0.3870 
[epoch 7] step 24/44: loss=0.3856 
[epoch 7] step 26/44: loss=0.3830 
[epoch 7] step 28/44: loss=0.3813 
[epoch 7] step 30/44: loss=0.3815 
[epoch 7] step 32/44: loss=0.3787 
[epoch 7] step 34/44: loss=0.3817 
[epoch 7] step 36/44: loss=0.3797 
[epoch 7] step 38/44: loss=0.3788 
[epoch 7] step 40/44: loss=0.3781 
[epoch 7] step 42/44: loss=0.3746 
[epoch 7] step 44/44: loss=0.3718 
[epoch 7] val_loss=1.3020 qwk=('0.2533', '0.3243', '0.2973') averageQWK=0.2916 macroEMD=0.2404 tailR0=('0.0000', '0.0000', '0.0000') tailR0avg=0.0000
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    2    0    0
     0    3   11    1    0
     0    0   43   34    1
     0    0   46  116    0
     0    0   27   37    0
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    2    0    0
     0    1   13    2    0
     0    1   37   28    0
     0    0   83  122    0
     0    0    9   21    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    0    1    0    0
     0    4   25    0    0
     0    3   93   15    0
     0    0  118   63    0
     0    0    0    1    0
[epoch 8] step 2/44: loss=0.3938 
[epoch 8] step 4/44: loss=0.3618 
[epoch 8] step 6/44: loss=0.3705 
[epoch 8] step 8/44: loss=0.3667 
[epoch 8] step 10/44: loss=0.3538 
[epoch 8] step 12/44: loss=0.3559 
[epoch 8] step 14/44: loss=0.3494 
[epoch 8] step 16/44: loss=0.3504 
[epoch 8] step 18/44: loss=0.3503 
[epoch 8] step 20/44: loss=0.3542 
[epoch 8] step 22/44: loss=0.3492 
[epoch 8] step 24/44: loss=0.3489 
[epoch 8] step 26/44: loss=0.3447 
[epoch 8] step 28/44: loss=0.3470 
[epoch 8] step 30/44: loss=0.3448 
[epoch 8] step 32/44: loss=0.3451 
[epoch 8] step 34/44: loss=0.3424 
[epoch 8] step 36/44: loss=0.3400 
[epoch 8] step 38/44: loss=0.3412 
[epoch 8] step 40/44: loss=0.3407 
[epoch 8] step 42/44: loss=0.3383 
[epoch 8] step 44/44: loss=0.3364 
[epoch 8] val_loss=1.5525 qwk=('0.2656', '0.3144', '0.3350') averageQWK=0.3050 macroEMD=0.2327 tailR0=('0.0156', '0.0000', '0.0000') tailR0avg=0.0052
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    3    1    0    0
     0    4   11    0    0
     0    7   52   17    2
     0    1   80   76    5
     0    0   35   27    2
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    2    0    0
     0    5   10    1    0
     0    7   39   20    0
     0    1  111   93    0
     0    0   13   17    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    0    0    0
     0   13   16    0    0
     0    7   97    7    0
     0    0  139   42    0
     0    0    1    0    0
[epoch 9] step 2/44: loss=0.3360 
[epoch 9] step 4/44: loss=0.3313 
[epoch 9] step 6/44: loss=0.3120 
[epoch 9] step 8/44: loss=0.2999 
[epoch 9] step 10/44: loss=0.2963 
[epoch 9] step 12/44: loss=0.2897 
[epoch 9] step 14/44: loss=0.2934 
[epoch 9] step 16/44: loss=0.2947 
[epoch 9] step 18/44: loss=0.2989 
[epoch 9] step 20/44: loss=0.2994 
[epoch 9] step 22/44: loss=0.3038 
[epoch 9] step 24/44: loss=0.3132 
[epoch 9] step 26/44: loss=0.3161 
[epoch 9] step 28/44: loss=0.3149 
[epoch 9] step 30/44: loss=0.3152 
[epoch 9] step 32/44: loss=0.3151 
[epoch 9] step 34/44: loss=0.3152 
[epoch 9] step 36/44: loss=0.3141 
[epoch 9] step 38/44: loss=0.3159 
[epoch 9] step 40/44: loss=0.3132 
[epoch 9] step 42/44: loss=0.3149 
[epoch 9] step 44/44: loss=0.3182 
[epoch 9] val_loss=1.4335 qwk=('0.2388', '0.2618', '0.2375') averageQWK=0.2460 macroEMD=0.2547 tailR0=('0.0078', '0.0000', '0.0000') tailR0avg=0.0026
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    2    0    0
     0    2   11    2    0
     0    1   43   32    2
     0    0   48  112    2
     0    0   27   36    1
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    4    0    0
     0    1   13    2    0
     0    2   37   27    0
     0    0   92  113    0
     0    0   11   19    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    0    1    0    0
     0    4   25    0    0
     0    3  100    8    0
     0    0  135   46    0
     0    0    1    0    0
[epoch 10] step 2/44: loss=0.3164 
[epoch 10] step 4/44: loss=0.3304 
[epoch 10] step 6/44: loss=0.3164 
[epoch 10] step 8/44: loss=0.3230 
[epoch 10] step 10/44: loss=0.3184 
[epoch 10] step 12/44: loss=0.3144 
[epoch 10] step 14/44: loss=0.3142 
[epoch 10] step 16/44: loss=0.3150 
[epoch 10] step 18/44: loss=0.3127 
[epoch 10] step 20/44: loss=0.3079 
[epoch 10] step 22/44: loss=0.3041 
[epoch 10] step 24/44: loss=0.3054 
[epoch 10] step 26/44: loss=0.3055 
[epoch 10] step 28/44: loss=0.3003 
[epoch 10] step 30/44: loss=0.2978 
[epoch 10] step 32/44: loss=0.2953 
[epoch 10] step 34/44: loss=0.2926 
[epoch 10] step 36/44: loss=0.2895 
[epoch 10] step 38/44: loss=0.2867 
[epoch 10] step 40/44: loss=0.2858 
[epoch 10] step 42/44: loss=0.2822 
[epoch 10] step 44/44: loss=0.2800 
[epoch 10] val_loss=1.7160 qwk=('0.3040', '0.3026', '0.3203') averageQWK=0.3090 macroEMD=0.2243 tailR0=('0.0312', '0.0000', '0.0000') tailR0avg=0.0104
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    3    1    0    0
     0    8    7    0    0
     0    8   52   15    3
     0    4   73   78    7
     0    1   32   27    4
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    5    1    0    0
     0    5   11    0    0
     0    7   44   15    0
     0    2  132   71    0
     0    0   14   16    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    0    0    0
     0   14   15    0    0
     0    9   91   11    0
     0    3  134   44    0
     0    0    1    0    0
[epoch 11] step 2/44: loss=0.1971 
[epoch 11] step 4/44: loss=0.2386 
[epoch 11] step 6/44: loss=0.2666 
[epoch 11] step 8/44: loss=0.2686 
[epoch 11] step 10/44: loss=0.2665 
[epoch 11] step 12/44: loss=0.2682 
[epoch 11] step 14/44: loss=0.2659 
[epoch 11] step 16/44: loss=0.2662 
[epoch 11] step 18/44: loss=0.2663 
[epoch 11] step 20/44: loss=0.2623 
[epoch 11] step 22/44: loss=0.2632 
[epoch 11] step 24/44: loss=0.2614 
[epoch 11] step 26/44: loss=0.2616 
[epoch 11] step 28/44: loss=0.2641 
[epoch 11] step 30/44: loss=0.2644 
[epoch 11] step 32/44: loss=0.2637 
[epoch 11] step 34/44: loss=0.2626 
[epoch 11] step 36/44: loss=0.2647 
[epoch 11] step 38/44: loss=0.2624 
[epoch 11] step 40/44: loss=0.2596 
[epoch 11] step 42/44: loss=0.2605 
[epoch 11] step 44/44: loss=0.2616 
[epoch 11] val_loss=1.8381 qwk=('0.1950', '0.2989', '0.3811') averageQWK=0.2917 macroEMD=0.2307 tailR0=('0.0078', '0.0000', '0.0000') tailR0avg=0.0026
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    3    1    0    0
     0    5   10    0    0
     0    7   60   10    1
     0    1  111   47    3
     0    0   47   16    1
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    5    1    0    0
     0    5   11    0    0
     0    8   45   13    0
     0    1  130   74    0
     0    0   17   13    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    0    0    0
     0   15   14    0    0
     0   15   91    5    0
     0    4  127   50    0
     0    0    0    1    0
[epoch 12] step 2/44: loss=0.2377 
[epoch 12] step 4/44: loss=0.2501 
[epoch 12] step 6/44: loss=0.2452 
[epoch 12] step 8/44: loss=0.2425 
[epoch 12] step 10/44: loss=0.2304 
[epoch 12] step 12/44: loss=0.2341 
[epoch 12] step 14/44: loss=0.2363 
[epoch 12] step 16/44: loss=0.2367 
[epoch 12] step 18/44: loss=0.2393 
[epoch 12] step 20/44: loss=0.2382 
[epoch 12] step 22/44: loss=0.2388 
[epoch 12] step 24/44: loss=0.2329 
[epoch 12] step 26/44: loss=0.2344 
[epoch 12] step 28/44: loss=0.2341 
[epoch 12] step 30/44: loss=0.2349 
[epoch 12] step 32/44: loss=0.2351 
[epoch 12] step 34/44: loss=0.2351 
[epoch 12] step 36/44: loss=0.2314 
[epoch 12] step 38/44: loss=0.2295 
[epoch 12] step 40/44: loss=0.2304 
[epoch 12] step 42/44: loss=0.2316 
[epoch 12] step 44/44: loss=0.2323 
[epoch 12] val_loss=1.4875 qwk=('0.3658', '0.4345', '0.4370') averageQWK=0.4125 macroEMD=0.2123 tailR0=('0.0156', '0.0000', '0.0000') tailR0avg=0.0052
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    3    1    0    0
     0    6    9    0    0
     0    7   45   23    3
     0    1   50  105    6
     0    0   23   39    2
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    5    1    0    0
     0    5   11    0    0
     0    6   33   27    0
     0    1   71  133    0
     0    0    8   22    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    0    0    0
     0   14   15    0    0
     0    8   91   12    0
     0    3  105   73    0
     0    0    0    1    0
[epoch 13] step 2/44: loss=0.2266 
[epoch 13] step 4/44: loss=0.2093 
[epoch 13] step 6/44: loss=0.2024 
[epoch 13] step 8/44: loss=0.2100 
[epoch 13] step 10/44: loss=0.2132 
[epoch 13] step 12/44: loss=0.2103 
[epoch 13] step 14/44: loss=0.2121 
[epoch 13] step 16/44: loss=0.2107 
[epoch 13] step 18/44: loss=0.2106 
[epoch 13] step 20/44: loss=0.2067 
[epoch 13] step 22/44: loss=0.2071 
[epoch 13] step 24/44: loss=0.2068 
[epoch 13] step 26/44: loss=0.2075 
[epoch 13] step 28/44: loss=0.2060 
[epoch 13] step 30/44: loss=0.2084 
[epoch 13] step 32/44: loss=0.2051 
[epoch 13] step 34/44: loss=0.2057 
[epoch 13] step 36/44: loss=0.2062 
[epoch 13] step 38/44: loss=0.2071 
[epoch 13] step 40/44: loss=0.2059 
[epoch 13] step 42/44: loss=0.2055 
[epoch 13] step 44/44: loss=0.2060 
[epoch 13] val_loss=2.0085 qwk=('0.2316', '0.2717', '0.2739') averageQWK=0.2590 macroEMD=0.2362 tailR0=('0.0078', '0.0000', '0.0000') tailR0avg=0.0026
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    3    1    0    0
     0    4   11    0    0
     0    4   61   12    1
     0    1   94   64    3
     0    1   38   24    1
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    5    1    0    0
     0    4   12    0    0
     0    8   46   12    0
     0    1  138   66    0
     0    1   16   13    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    0    0    0
     0   16   13    0    0
     0   18   90    3    0
     0   10  144   27    0
     0    0    1    0    0
[epoch 14] step 2/44: loss=0.1623 
[epoch 14] step 4/44: loss=0.1712 
[epoch 14] step 6/44: loss=0.1704 
[epoch 14] step 8/44: loss=0.1736 
[epoch 14] step 10/44: loss=0.1719 
[epoch 14] step 12/44: loss=0.1721 
[epoch 14] step 14/44: loss=0.1733 
[epoch 14] step 16/44: loss=0.1751 
[epoch 14] step 18/44: loss=0.1792 
[epoch 14] step 20/44: loss=0.1809 
[epoch 14] step 22/44: loss=0.1824 
[epoch 14] step 24/44: loss=0.1827 
[epoch 14] step 26/44: loss=0.1834 
[epoch 14] step 28/44: loss=0.1812 
[epoch 14] step 30/44: loss=0.1792 
[epoch 14] step 32/44: loss=0.1777 
[epoch 14] step 34/44: loss=0.1771 
[epoch 14] step 36/44: loss=0.1761 
[epoch 14] step 38/44: loss=0.1780 
[epoch 14] step 40/44: loss=0.1763 
[epoch 14] step 42/44: loss=0.1766 
[epoch 14] step 44/44: loss=0.1760 
[epoch 14] val_loss=1.9641 qwk=('0.2867', '0.3477', '0.3157') averageQWK=0.3167 macroEMD=0.2235 tailR0=('0.0078', '0.1667', '0.0000') tailR0avg=0.0582
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    3    1    0    0
     0    5   10    0    0
     0   10   50   17    1
     0    1   76   83    2
     0    1   33   29    1
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     2    3    1    0    0
     0    3   13    0    0
     0    9   42   15    0
     0    0  116   89    0
     0    0   15   15    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    0    0    0
     0   12   17    0    0
     0   12   93    6    0
     0    5  134   42    0
     0    0    0    1    0
[epoch 15] step 2/44: loss=0.1935 
[epoch 15] step 4/44: loss=0.1706 
[epoch 15] step 6/44: loss=0.1749 
[epoch 15] step 8/44: loss=0.1620 
[epoch 15] step 10/44: loss=0.1630 
[epoch 15] step 12/44: loss=0.1613 
[epoch 15] step 14/44: loss=0.1610 
[epoch 15] step 16/44: loss=0.1592 
[epoch 15] step 18/44: loss=0.1545 
[epoch 15] step 20/44: loss=0.1538 
[epoch 15] step 22/44: loss=0.1517 
[epoch 15] step 24/44: loss=0.1517 
[epoch 15] step 26/44: loss=0.1514 
[epoch 15] step 28/44: loss=0.1519 
[epoch 15] step 30/44: loss=0.1519 
[epoch 15] step 32/44: loss=0.1518 
[epoch 15] step 34/44: loss=0.1535 
[epoch 15] step 36/44: loss=0.1518 
[epoch 15] step 38/44: loss=0.1518 
[epoch 15] step 40/44: loss=0.1525 
[epoch 15] step 42/44: loss=0.1520 
[epoch 15] step 44/44: loss=0.1513 
[epoch 15] val_loss=2.1220 qwk=('0.2399', '0.2882', '0.2986') averageQWK=0.2756 macroEMD=0.2268 tailR0=('0.0078', '0.0000', '0.0000') tailR0avg=0.0026
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    3    1    0    0
     0    6    9    0    0
     0    7   60   10    1
     0    1  106   53    2
     0    1   39   23    1
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    5    1    0    0
     0    6   10    0    0
     0    8   47   11    0
     0    1  136   68    0
     0    0   19   11    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    0    0    0
     0   10   19    0    0
     0    9   96    6    0
     0    5  133   43    0
     0    0    0    1    0
[epoch 16] step 2/44: loss=0.1138 
[epoch 16] step 4/44: loss=0.1325 
[epoch 16] step 6/44: loss=0.1281 
[epoch 16] step 8/44: loss=0.1285 
[epoch 16] step 10/44: loss=0.1304 
[epoch 16] step 12/44: loss=0.1285 
[epoch 16] step 14/44: loss=0.1313 
[epoch 16] step 16/44: loss=0.1269 
[epoch 16] step 18/44: loss=0.1271 
[epoch 16] step 20/44: loss=0.1261 
[epoch 16] step 22/44: loss=0.1276 
[epoch 16] step 24/44: loss=0.1278 
[epoch 16] step 26/44: loss=0.1288 
[epoch 16] step 28/44: loss=0.1277 
[epoch 16] step 30/44: loss=0.1276 
[epoch 16] step 32/44: loss=0.1294 
[epoch 16] step 34/44: loss=0.1297 
[epoch 16] step 36/44: loss=0.1289 
[epoch 16] step 38/44: loss=0.1287 
[epoch 16] step 40/44: loss=0.1300 
[epoch 16] step 42/44: loss=0.1300 
[epoch 16] step 44/44: loss=0.1312 
[epoch 16] val_loss=2.1789 qwk=('0.2380', '0.2719', '0.3300') averageQWK=0.2800 macroEMD=0.2265 tailR0=('0.0078', '0.0833', '0.0000') tailR0avg=0.0304
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    3    1    0    0
     0    6    9    0    0
     0    9   57   11    1
     0    3   98   57    4
     0    1   40   22    1
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    4    1    0    0
     0    6   10    0    0
     0   11   45   10    0
     0    1  142   57    5
     0    0   23    7    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    0    0    0
     0   10   19    0    0
     0    7   97    7    0
     0    4  126   51    0
     0    0    0    1    0
[epoch 17] step 2/44: loss=0.1056 
[epoch 17] step 4/44: loss=0.1037 
[epoch 17] step 6/44: loss=0.1058 
[epoch 17] step 8/44: loss=0.1069 
[epoch 17] step 10/44: loss=0.1095 
[epoch 17] step 12/44: loss=0.1062 
[epoch 17] step 14/44: loss=0.1040 
[epoch 17] step 16/44: loss=0.1045 
[epoch 17] step 18/44: loss=0.1047 
[epoch 17] step 20/44: loss=0.1055 
[epoch 17] step 22/44: loss=0.1074 
[epoch 17] step 24/44: loss=0.1079 
[epoch 17] step 26/44: loss=0.1080 
[epoch 17] step 28/44: loss=0.1090 
[epoch 17] step 30/44: loss=0.1081 
[epoch 17] step 32/44: loss=0.1075 
[epoch 17] step 34/44: loss=0.1079 
[epoch 17] step 36/44: loss=0.1081 
[epoch 17] step 38/44: loss=0.1082 
[epoch 17] step 40/44: loss=0.1085 
