[tok] class=PreTrainedTokenizerFast fast=True src=tokenizer.json
[info] minority classes per head (from TRAIN): [[1, 5], [1, 5], [1, 5]]
>> Grad checkpointing: False
[epoch 2] step 16/44: loss=0.7107 
[epoch 2] step 18/44: loss=0.7004 
[epoch 2] step 20/44: loss=0.6943 
[epoch 2] step 22/44: loss=0.6872 
[epoch 2] step 24/44: loss=0.6796 
[epoch 2] step 26/44: loss=0.6735 
[epoch 2] step 28/44: loss=0.6675 
[epoch 2] step 30/44: loss=0.6631 
[epoch 2] step 32/44: loss=0.6595 
[epoch 2] step 34/44: loss=0.6595 
[epoch 2] step 36/44: loss=0.6566 
[epoch 2] step 38/44: loss=0.6547 
[epoch 2] step 40/44: loss=0.6532 
[epoch 2] step 42/44: loss=0.6522 
[epoch 2] step 44/44: loss=0.6486 
[epoch 2] val_loss=1.1639 qwk=('0.2258', '0.4299', '0.0613') averageQWK=0.2390 macroEMD=0.3146 tailR0=('0.0000', '0.0000', '0.0000') tailR0avg=0.0000
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    0    9    0    0
     0    0   53    2    0
     0    0  112   14    0
     0    0   74   42    0
     0    0   15    7    0
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    0   10    0    0
     0    0   52    1    0
     0    0   93   26    0
     0    0   50   84    0
     0    0    2   10    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    0    5    0    0
     0    0   69    0    0
     0    0  148    3    0
     0    0   95    7    0
     0    0    1    0    0
[epoch 3] step 2/44: loss=0.6020 
[epoch 3] step 4/44: loss=0.6147 
[epoch 3] step 6/44: loss=0.6188 
[epoch 3] step 8/44: loss=0.6154 
[epoch 3] step 10/44: loss=0.6183 
[epoch 3] step 12/44: loss=0.6075 
[epoch 3] step 14/44: loss=0.6032 
[epoch 3] step 16/44: loss=0.5993 
[epoch 3] step 18/44: loss=0.5988 
[epoch 3] step 20/44: loss=0.5932 
[epoch 3] step 22/44: loss=0.5842 
[epoch 3] step 24/44: loss=0.5814 
[epoch 3] step 26/44: loss=0.5761 
[epoch 3] step 28/44: loss=0.5741 
[epoch 3] step 30/44: loss=0.5721 
[epoch 3] step 32/44: loss=0.5743 
[epoch 3] step 34/44: loss=0.5737 
[epoch 3] step 36/44: loss=0.5681 
[epoch 3] step 38/44: loss=0.5700 
[epoch 3] step 40/44: loss=0.5702 
[epoch 3] step 42/44: loss=0.5672 
[epoch 3] step 44/44: loss=0.5640 
[epoch 3] val_loss=1.1454 qwk=('0.2893', '0.3509', '0.4267') averageQWK=0.3557 macroEMD=0.2782 tailR0=('0.0000', '0.0000', '0.0000') tailR0avg=0.0000
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    0    9    0    0
     0    0   55    0    0
     0    0  119    7    0
     0    0   76   40    0
     0    0   11   11    0
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    0   10    0    0
     0    0   53    0    0
     0    0  111    8    0
     0    0   79   55    0
     0    0    3    9    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    5    0    0    0
     0   48   21    0    0
     0   53   96    2    0
     0    9   76   17    0
     0    0    1    0    0
[epoch 4] step 2/44: loss=0.6422 
[epoch 4] step 4/44: loss=0.6116 
[epoch 4] step 6/44: loss=0.5842 
[epoch 4] step 8/44: loss=0.5598 
[epoch 4] step 10/44: loss=0.5545 
[epoch 4] step 12/44: loss=0.5641 
[epoch 4] step 14/44: loss=0.5545 
[epoch 4] step 16/44: loss=0.5505 
[epoch 4] step 18/44: loss=0.5523 
[epoch 4] step 20/44: loss=0.5474 
[epoch 4] step 22/44: loss=0.5410 
[epoch 4] step 24/44: loss=0.5375 
[epoch 4] step 26/44: loss=0.5468 
[epoch 4] step 28/44: loss=0.5518 
[epoch 4] step 30/44: loss=0.5452 
[epoch 4] step 32/44: loss=0.5458 
[epoch 4] step 34/44: loss=0.5432 
[epoch 4] step 36/44: loss=0.5464 
[epoch 4] step 38/44: loss=0.5506 
[epoch 4] step 40/44: loss=0.5510 
[epoch 4] step 42/44: loss=0.5514 
[epoch 4] step 44/44: loss=0.5463 
[epoch 4] val_loss=1.1004 qwk=('0.3896', '0.4022', '0.4394') averageQWK=0.4104 macroEMD=0.2649 tailR0=('0.0000', '0.0000', '0.0000') tailR0avg=0.0000
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    7    1    0
     0    4   32   19    0
     0    1   49   76    0
     0    0    6  110    0
     0    0    0   22    0
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    0    9    1    0
     0    0   41   12    0
     0    0   56   63    0
     0    0   15  119    0
     0    0    0   12    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    4    0    0
     0    6   52   11    0
     0    2   84   65    0
     0    0   13   89    0
     0    0    0    1    0
[epoch 5] step 2/44: loss=0.5209 
[epoch 5] step 4/44: loss=0.5383 
[epoch 5] step 6/44: loss=0.5281 
[epoch 5] step 8/44: loss=0.5171 
[epoch 5] step 10/44: loss=0.5094 
[epoch 5] step 12/44: loss=0.5081 
[epoch 5] step 14/44: loss=0.5036 
[epoch 5] step 16/44: loss=0.5008 
[epoch 5] step 18/44: loss=0.5056 
[epoch 5] step 20/44: loss=0.5017 
[epoch 5] step 22/44: loss=0.4990 
[epoch 5] step 24/44: loss=0.4994 
[epoch 5] step 26/44: loss=0.4952 
[epoch 5] step 28/44: loss=0.4970 
[epoch 5] step 30/44: loss=0.4927 
[epoch 5] step 32/44: loss=0.4935 
[epoch 5] step 34/44: loss=0.4899 
[epoch 5] step 36/44: loss=0.4920 
[epoch 5] step 38/44: loss=0.4935 
[epoch 5] step 40/44: loss=0.4918 
[epoch 5] step 42/44: loss=0.4887 
[epoch 5] step 44/44: loss=0.4857 
[epoch 5] val_loss=0.9798 qwk=('0.5409', '0.5122', '0.5816') averageQWK=0.5449 macroEMD=0.2348 tailR0=('0.0000', '0.0000', '0.0000') tailR0avg=0.0000
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    5    3    1    0
     0   13   34    8    0
     0    1   78   47    0
     0    1   18   97    0
     0    0    1   21    0
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    5    4    1    0
     0    3   43    7    0
     0    1   76   42    0
     0    0   25  109    0
     0    0    0   12    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    1    0    0
     0   28   39    2    0
     0   24  100   27    0
     0    2   30   70    0
     0    0    0    1    0
[epoch 6] step 2/44: loss=0.4599 
[epoch 6] step 4/44: loss=0.4583 
[epoch 6] step 6/44: loss=0.4740 
[epoch 6] step 8/44: loss=0.4580 
[epoch 6] step 10/44: loss=0.4573 
[epoch 6] step 12/44: loss=0.4499 
[epoch 6] step 14/44: loss=0.4461 
[epoch 6] step 16/44: loss=0.4444 
[epoch 6] step 18/44: loss=0.4421 
[epoch 6] step 20/44: loss=0.4409 
[epoch 6] step 22/44: loss=0.4364 
[epoch 6] step 24/44: loss=0.4330 
[epoch 6] step 26/44: loss=0.4296 
[epoch 6] step 28/44: loss=0.4294 
[epoch 6] step 30/44: loss=0.4272 
[epoch 6] step 32/44: loss=0.4307 
[epoch 6] step 34/44: loss=0.4307 
[epoch 6] step 36/44: loss=0.4339 
[epoch 6] step 38/44: loss=0.4348 
[epoch 6] step 40/44: loss=0.4375 
[epoch 6] step 42/44: loss=0.4391 
[epoch 6] step 44/44: loss=0.4362 
[epoch 6] val_loss=0.9445 qwk=('0.6169', '0.6154', '0.5937') averageQWK=0.6087 macroEMD=0.2166 tailR0=('0.0455', '0.0000', '0.0000') tailR0avg=0.0152
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    8    1    0    0
     0   28   24    2    1
     0   20   89   15    2
     0    3   36   73    4
     0    0    3   17    2
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    8    1    1    0
     0   22   26    5    0
     0   14   84   21    0
     0    2   33   99    0
     0    0    1   11    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    1    0    0
     0   32   36    1    0
     0   21  106   24    0
     0    3   33   66    0
     0    0    0    1    0
[epoch 7] step 2/44: loss=0.4594 
[epoch 7] step 4/44: loss=0.4113 
[epoch 7] step 6/44: loss=0.4038 
[epoch 7] step 8/44: loss=0.3938 
[epoch 7] step 10/44: loss=0.4032 
[epoch 7] step 12/44: loss=0.3991 
[epoch 7] step 14/44: loss=0.3998 
[epoch 7] step 16/44: loss=0.4011 
[epoch 7] step 18/44: loss=0.3992 
[epoch 7] step 20/44: loss=0.4031 
[epoch 7] step 22/44: loss=0.4030 
[epoch 7] step 24/44: loss=0.4035 
[epoch 7] step 26/44: loss=0.4071 
[epoch 7] step 28/44: loss=0.4072 
[epoch 7] step 30/44: loss=0.4085 
[epoch 7] step 32/44: loss=0.4065 
[epoch 7] step 34/44: loss=0.4075 
[epoch 7] step 36/44: loss=0.4060 
[epoch 7] step 38/44: loss=0.4056 
[epoch 7] step 40/44: loss=0.4048 
[epoch 7] step 42/44: loss=0.4030 
[epoch 7] step 44/44: loss=0.4003 
[epoch 7] val_loss=1.0129 qwk=('0.6046', '0.5997', '0.5609') averageQWK=0.5884 macroEMD=0.2083 tailR0=('0.2500', '0.0000', '0.0000') tailR0avg=0.0833
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    8    0    1    0
     0   27   18    8    2
     0   12   67   40    7
     0    1   15   82   18
     0    0    1   10   11
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    8    1    1    0
     0   17   26   10    0
     0    3   74   42    0
     0    1   15  118    0
     0    0    0   12    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    1    0    0
     0   27   35    7    0
     0   19   78   54    0
     0    2   14   86    0
     0    0    0    1    0
[epoch 8] step 2/44: loss=0.3202 
[epoch 8] step 4/44: loss=0.3242 
[epoch 8] step 6/44: loss=0.3173 
[epoch 8] step 8/44: loss=0.3284 
[epoch 8] step 10/44: loss=0.3316 
[epoch 8] step 12/44: loss=0.3400 
[epoch 8] step 14/44: loss=0.3438 
[epoch 8] step 16/44: loss=0.3468 
[epoch 8] step 18/44: loss=0.3449 
[epoch 8] step 20/44: loss=0.3467 
[epoch 8] step 22/44: loss=0.3524 
[epoch 8] step 24/44: loss=0.3568 
[epoch 8] step 26/44: loss=0.3569 
[epoch 8] step 28/44: loss=0.3606 
[epoch 8] step 30/44: loss=0.3607 
[epoch 8] step 32/44: loss=0.3599 
[epoch 8] step 34/44: loss=0.3584 
[epoch 8] step 36/44: loss=0.3571 
[epoch 8] step 38/44: loss=0.3571 
[epoch 8] step 40/44: loss=0.3579 
[epoch 8] step 42/44: loss=0.3579 
[epoch 8] step 44/44: loss=0.3586 
[epoch 8] val_loss=0.9851 qwk=('0.6178', '0.6181', '0.6059') averageQWK=0.6139 macroEMD=0.2029 tailR0=('0.1818', '0.0000', '0.0000') tailR0avg=0.0606
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    7    2    0    0
     0   28   25    2    0
     0   20   92   11    3
     0    3   46   64    3
     0    0    4   10    8
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    8    2    0    0
     0   21   30    2    0
     0   19   87   13    0
     0    2   43   89    0
     0    0    2   10    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    5    0    0    0
     0   38   30    1    0
     0   31  104   16    0
     0    4   36   62    0
     0    0    0    1    0
[epoch 9] step 2/44: loss=0.3094 
[epoch 9] step 4/44: loss=0.3384 
[epoch 9] step 6/44: loss=0.3321 
[epoch 9] step 8/44: loss=0.3322 
[epoch 9] step 10/44: loss=0.3387 
[epoch 9] step 12/44: loss=0.3338 
[epoch 9] step 14/44: loss=0.3258 
[epoch 9] step 16/44: loss=0.3232 
[epoch 9] step 18/44: loss=0.3295 
[epoch 9] step 20/44: loss=0.3297 
[epoch 9] step 22/44: loss=0.3281 
[epoch 9] step 24/44: loss=0.3239 
[epoch 9] step 26/44: loss=0.3230 
[epoch 9] step 28/44: loss=0.3225 
[epoch 9] step 30/44: loss=0.3221 
[epoch 9] step 32/44: loss=0.3252 
[epoch 9] step 34/44: loss=0.3228 
[epoch 9] step 36/44: loss=0.3226 
[epoch 9] step 38/44: loss=0.3215 
[epoch 9] step 40/44: loss=0.3212 
[epoch 9] step 42/44: loss=0.3238 
[epoch 9] step 44/44: loss=0.3246 
[epoch 9] val_loss=1.0122 qwk=('0.6357', '0.6376', '0.6167') averageQWK=0.6300 macroEMD=0.1926 tailR0=('0.0682', '0.0000', '0.0000') tailR0avg=0.0227
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    7    2    0    0
     0   24   27    4    0
     0   15   83   25    3
     0    2   24   89    1
     0    0    1   18    3
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    8    2    0    0
     0   22   26    5    0
     0   17   71   31    0
     0    4   15  115    0
     0    0    1   11    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    1    0    0
     0   38   30    1    0
     0   27  100   24    0
     0    2   34   66    0
     0    0    0    1    0
[epoch 10] step 2/44: loss=0.3008 
[epoch 10] step 4/44: loss=0.3173 
[epoch 10] step 6/44: loss=0.3001 
[epoch 10] step 8/44: loss=0.2999 
[epoch 10] step 10/44: loss=0.2943 
[epoch 10] step 12/44: loss=0.2973 
[epoch 10] step 14/44: loss=0.2883 
[epoch 10] step 16/44: loss=0.2885 
[epoch 10] step 18/44: loss=0.2849 
[epoch 10] step 20/44: loss=0.2838 
[epoch 10] step 22/44: loss=0.2836 
[epoch 10] step 24/44: loss=0.2887 
[epoch 10] step 26/44: loss=0.2870 
[epoch 10] step 28/44: loss=0.2838 
[epoch 10] step 30/44: loss=0.2845 
[epoch 10] step 32/44: loss=0.2829 
[epoch 10] step 34/44: loss=0.2838 
[epoch 10] step 36/44: loss=0.2832 
[epoch 10] step 38/44: loss=0.2825 
[epoch 10] step 40/44: loss=0.2838 
[epoch 10] step 42/44: loss=0.2852 
[epoch 10] step 44/44: loss=0.2869 
[epoch 10] val_loss=1.0445 qwk=('0.6238', '0.6193', '0.5826') averageQWK=0.6085 macroEMD=0.1900 tailR0=('0.1364', '0.0000', '0.0000') tailR0avg=0.0455
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    6    2    1    0
     0   24   27    4    0
     0   14   76   33    3
     0    1   24   87    4
     0    0    1   15    6
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    8    2    0    0
     0   21   26    6    0
     0   16   74   28    1
     0    3   21  110    0
     0    0    1   11    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    1    0    0
     0   28   39    2    0
     0   21   99   31    0
     0    2   29   71    0
     0    0    0    1    0
[epoch 11] step 2/44: loss=0.2578 
[epoch 11] step 4/44: loss=0.2610 
[epoch 11] step 6/44: loss=0.2395 
[epoch 11] step 8/44: loss=0.2354 
[epoch 11] step 10/44: loss=0.2403 
[epoch 11] step 12/44: loss=0.2360 
[epoch 11] step 14/44: loss=0.2371 
[epoch 11] step 16/44: loss=0.2389 
[epoch 11] step 18/44: loss=0.2392 
[epoch 11] step 20/44: loss=0.2400 
[epoch 11] step 22/44: loss=0.2432 
[epoch 11] step 24/44: loss=0.2458 
[epoch 11] step 26/44: loss=0.2491 
[epoch 11] step 28/44: loss=0.2542 
[epoch 11] step 30/44: loss=0.2544 
[epoch 11] step 32/44: loss=0.2513 
[epoch 11] step 34/44: loss=0.2510 
[epoch 11] step 36/44: loss=0.2501 
[epoch 11] step 38/44: loss=0.2482 
[epoch 11] step 40/44: loss=0.2498 
[epoch 11] step 42/44: loss=0.2479 
[epoch 11] step 44/44: loss=0.2489 
[epoch 11] val_loss=1.1349 qwk=('0.6057', '0.6162', '0.5444') averageQWK=0.5887 macroEMD=0.1957 tailR0=('0.1818', '0.0000', '0.0000') tailR0avg=0.0606
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    6    2    1    0
     0   18   33    4    0
     0    5   85   31    5
     0    1   26   87    2
     0    0    1   13    8
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    7    3    0    0
     0   16   32    5    0
     0    9   78   32    0
     0    1   23  110    0
     0    0    1   11    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    1    0    0
     0   17   52    0    0
     0   11  112   28    0
     0    2   35   65    0
     0    0    0    1    0
[epoch 12] step 2/44: loss=0.2518 
[epoch 12] step 4/44: loss=0.2414 
[epoch 12] step 6/44: loss=0.2400 
[epoch 12] step 8/44: loss=0.2328 
[epoch 12] step 10/44: loss=0.2301 
[epoch 12] step 12/44: loss=0.2240 
[epoch 12] step 14/44: loss=0.2203 
[epoch 12] step 16/44: loss=0.2221 
[epoch 12] step 18/44: loss=0.2253 
[epoch 12] step 20/44: loss=0.2235 
[epoch 12] step 22/44: loss=0.2240 
[epoch 12] step 24/44: loss=0.2264 
[epoch 12] step 26/44: loss=0.2264 
[epoch 12] step 28/44: loss=0.2252 
[epoch 12] step 30/44: loss=0.2271 
[epoch 12] step 32/44: loss=0.2254 
[epoch 12] step 34/44: loss=0.2242 
[epoch 12] step 36/44: loss=0.2234 
[epoch 12] step 38/44: loss=0.2240 
[epoch 12] step 40/44: loss=0.2241 
[epoch 12] step 42/44: loss=0.2229 
[epoch 12] step 44/44: loss=0.2218 
[epoch 12] val_loss=1.1931 qwk=('0.6214', '0.5941', '0.5707') averageQWK=0.5954 macroEMD=0.1887 tailR0=('0.2955', '0.0417', '0.0000') tailR0avg=0.1124
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    5    3    1    0
     0   16   35    4    0
     0    7   84   30    5
     0    0   25   79   12
     0    0    1    8   13
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    7    2    1    0
     0   16   30    7    0
     0    7   75   36    1
     0    2   16  116    0
     0    0    1   10    1
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    1    0    0
     0   19   47    3    0
     0   11   92   48    0
     0    2   16   84    0
     0    0    0    1    0
[epoch 13] step 2/44: loss=0.2123 
[epoch 13] step 4/44: loss=0.2011 
[epoch 13] step 6/44: loss=0.2020 
[epoch 13] step 8/44: loss=0.2146 
[epoch 13] step 10/44: loss=0.2216 
[epoch 13] step 12/44: loss=0.2172 
[epoch 13] step 14/44: loss=0.2210 
[epoch 13] step 16/44: loss=0.2165 
[epoch 13] step 18/44: loss=0.2183 
[epoch 13] step 20/44: loss=0.2163 
[epoch 13] step 22/44: loss=0.2136 
[epoch 13] step 24/44: loss=0.2106 
[epoch 13] step 26/44: loss=0.2092 
[epoch 13] step 28/44: loss=0.2083 
[epoch 13] step 30/44: loss=0.2068 
[epoch 13] step 32/44: loss=0.2033 
[epoch 13] step 34/44: loss=0.2013 
[epoch 13] step 36/44: loss=0.2010 
[epoch 13] step 38/44: loss=0.1998 
[epoch 13] step 40/44: loss=0.1989 
[epoch 13] step 42/44: loss=0.1997 
[epoch 13] step 44/44: loss=0.1979 
[epoch 13] val_loss=1.1992 qwk=('0.6532', '0.6108', '0.5864') averageQWK=0.6168 macroEMD=0.1850 tailR0=('0.2045', '0.0417', '0.0000') tailR0avg=0.0821
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    7    1    1    0
     1   26   24    4    0
     0   11   84   26    5
     0    1   25   84    6
     0    0    1   12    9
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    6    3    1    0
     0   21   27    5    0
     0    9   80   28    2
     0    2   21  111    0
     0    0    1   10    1
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    1    0    0
     0   31   37    1    0
     0   25  106   20    0
     0    2   37   63    0
     0    0    0    1    0
[epoch 14] step 2/44: loss=0.1689 
[epoch 14] step 4/44: loss=0.1688 
[epoch 14] step 6/44: loss=0.1647 
[epoch 14] step 8/44: loss=0.1683 
[epoch 14] step 10/44: loss=0.1715 
[epoch 14] step 12/44: loss=0.1728 
[epoch 14] step 14/44: loss=0.1706 
[epoch 14] step 16/44: loss=0.1706 
[epoch 14] step 18/44: loss=0.1726 
[epoch 14] step 20/44: loss=0.1712 
[epoch 14] step 22/44: loss=0.1700 
[epoch 14] step 24/44: loss=0.1715 
[epoch 14] step 26/44: loss=0.1717 
[epoch 14] step 28/44: loss=0.1698 
[epoch 14] step 30/44: loss=0.1691 
[epoch 14] step 32/44: loss=0.1699 
[epoch 14] step 34/44: loss=0.1693 
[epoch 14] step 36/44: loss=0.1699 
[epoch 14] step 38/44: loss=0.1702 
[epoch 14] step 40/44: loss=0.1689 
[epoch 14] step 42/44: loss=0.1702 
[epoch 14] step 44/44: loss=0.1697 
[epoch 14] val_loss=1.2679 qwk=('0.6286', '0.5993', '0.5855') averageQWK=0.6045 macroEMD=0.1827 tailR0=('0.2146', '0.0000', '0.0000') tailR0avg=0.0715
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    6    1    1    0
     2   19   30    4    0
     0    9   83   29    5
     0    1   25   87    3
     0    0    1   14    7
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    7    1    2    0
     0   17   31    5    0
     0   15   71   33    0
     0    2   19  113    0
     0    0    0   12    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    1    0    0
     0   28   41    0    0
     0   21  107   23    0
     0    2   36   64    0
     0    0    0    1    0
[epoch 15] step 2/44: loss=0.1627 
[epoch 15] step 4/44: loss=0.1663 
[epoch 15] step 6/44: loss=0.1602 
[epoch 15] step 8/44: loss=0.1498 
[epoch 15] step 10/44: loss=0.1478 
[epoch 15] step 12/44: loss=0.1508 
[epoch 15] step 14/44: loss=0.1520 
[epoch 15] step 16/44: loss=0.1534 
[epoch 15] step 18/44: loss=0.1538 
[epoch 15] step 20/44: loss=0.1502 
[epoch 15] step 22/44: loss=0.1478 
[epoch 15] step 24/44: loss=0.1461 
[epoch 15] step 26/44: loss=0.1479 
[epoch 15] step 28/44: loss=0.1474 
[epoch 15] step 30/44: loss=0.1487 
[epoch 15] step 32/44: loss=0.1485 
[epoch 15] step 34/44: loss=0.1480 
[epoch 15] step 36/44: loss=0.1465 
[epoch 15] step 38/44: loss=0.1442 
[epoch 15] step 40/44: loss=0.1438 
[epoch 15] step 42/44: loss=0.1438 
[epoch 15] step 44/44: loss=0.1426 
[epoch 15] val_loss=1.2980 qwk=('0.6511', '0.6291', '0.5763') averageQWK=0.6188 macroEMD=0.1798 tailR0=('0.1818', '0.0833', '0.0000') tailR0avg=0.0884
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    7    2    0    0
     1   23   28    3    0
     0   13   86   23    4
     0    1   28   80    7
     0    0    2   12    8
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    8    2    0    0
     1   19   31    2    0
     0   13   83   21    2
     0    2   33   97    2
     0    0    2    8    2
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    1    0    0
     0   25   43    1    0
     0   15  106   30    0
     0    2   32   68    0
     0    0    0    1    0
[epoch 16] step 2/44: loss=0.1540 
[epoch 16] step 4/44: loss=0.1305 
[epoch 16] step 6/44: loss=0.1252 
[epoch 16] step 8/44: loss=0.1289 
[epoch 16] step 10/44: loss=0.1214 
[epoch 16] step 12/44: loss=0.1226 
[epoch 16] step 14/44: loss=0.1293 
[epoch 16] step 16/44: loss=0.1263 
[epoch 16] step 18/44: loss=0.1226 
[epoch 16] step 20/44: loss=0.1240 
[epoch 16] step 22/44: loss=0.1237 
[epoch 16] step 24/44: loss=0.1224 
[epoch 16] step 26/44: loss=0.1222 
[epoch 16] step 28/44: loss=0.1246 
[epoch 16] step 30/44: loss=0.1267 
[epoch 16] step 32/44: loss=0.1256 
[epoch 16] step 34/44: loss=0.1270 
[epoch 16] step 36/44: loss=0.1288 
[epoch 16] step 38/44: loss=0.1292 
[epoch 16] step 40/44: loss=0.1289 
[epoch 16] step 42/44: loss=0.1301 
[epoch 16] step 44/44: loss=0.1294 
[epoch 16] val_loss=1.3776 qwk=('0.6399', '0.5796', '0.5142') averageQWK=0.5779 macroEMD=0.1866 tailR0=('0.1919', '0.0417', '0.0000') tailR0avg=0.0779
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    5    2    1    0
     1   21   30    3    0
     0   10   87   28    1
     0    1   27   85    3
     0    0    2   14    6
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    5    5    0    0
     0   17   34    2    0
     0   12   87   19    1
     0    2   39   93    0
     0    0    2    9    1
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    1    0    0
     0   12   55    2    0
     0   10  111   30    0
     0    2   32   68    0
     0    0    0    1    0
[epoch 17] step 2/44: loss=0.1254 
[epoch 17] step 4/44: loss=0.1220 
[epoch 17] step 6/44: loss=0.1163 
[epoch 17] step 8/44: loss=0.1078 
[epoch 17] step 10/44: loss=0.1076 
[epoch 17] step 12/44: loss=0.1026 
[epoch 17] step 14/44: loss=0.1041 
[epoch 17] step 16/44: loss=0.1051 
[epoch 17] step 18/44: loss=0.1052 
[epoch 17] step 20/44: loss=0.1055 
[epoch 17] step 22/44: loss=0.1058 
[epoch 17] step 24/44: loss=0.1058 
[epoch 17] step 26/44: loss=0.1038 
[epoch 17] step 28/44: loss=0.1033 
[epoch 17] step 30/44: loss=0.1034 
[epoch 17] step 32/44: loss=0.1039 
[epoch 17] step 34/44: loss=0.1039 
[epoch 17] step 36/44: loss=0.1030 
[epoch 17] step 38/44: loss=0.1028 
[epoch 17] step 40/44: loss=0.1016 
