[tok] class=PreTrainedTokenizerFast fast=True src=tokenizer.json
[info] minority classes per head (from TRAIN): [[1, 5], [1, 5], [1, 5]]
>> Grad checkpointing: False
[epoch 6] step 18/44: loss=0.4301 
[epoch 6] step 20/44: loss=0.4318 
[epoch 6] step 22/44: loss=0.4320 
[epoch 6] step 24/44: loss=0.4258 
[epoch 6] step 26/44: loss=0.4292 
[epoch 6] step 28/44: loss=0.4274 
[epoch 6] step 30/44: loss=0.4247 
[epoch 6] step 32/44: loss=0.4227 
[epoch 6] step 34/44: loss=0.4237 
[epoch 6] step 36/44: loss=0.4277 
[epoch 6] step 38/44: loss=0.4281 
[epoch 6] step 40/44: loss=0.4261 
[epoch 6] step 42/44: loss=0.4276 
[epoch 6] step 44/44: loss=0.4230 
[epoch 6] val_loss=1.3865 qwk=('0.3676', '0.3293', '0.3644') averageQWK=0.3538 macroEMD=0.2495 tailR0=('0.0000', '0.0000', '0.0000') tailR0avg=0.0000
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    8    3    0
     0   18   43   21    0
     0    3   67   85    0
     0    0   11   62    0
     0    0    1    9    0
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    6    1    0
     0    8   41   27    0
     0    2   64   98    0
     0    0    4   76    0
     0    0    0    6    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    2    0    0
     0   10   65   17    0
     0   13  109   44    0
     0    0   16   56    0
     0    0    0    1    0
[epoch 7] step 2/44: loss=0.3887 
[epoch 7] step 4/44: loss=0.3796 
[epoch 7] step 6/44: loss=0.4067 
[epoch 7] step 8/44: loss=0.3980 
[epoch 7] step 10/44: loss=0.3918 
[epoch 7] step 12/44: loss=0.3957 
[epoch 7] step 14/44: loss=0.4105 
[epoch 7] step 16/44: loss=0.4245 
[epoch 7] step 18/44: loss=0.4283 
[epoch 7] step 20/44: loss=0.4277 
[epoch 7] step 22/44: loss=0.4276 
[epoch 7] step 24/44: loss=0.4265 
[epoch 7] step 26/44: loss=0.4264 
[epoch 7] step 28/44: loss=0.4244 
[epoch 7] step 30/44: loss=0.4243 
[epoch 7] step 32/44: loss=0.4196 
[epoch 7] step 34/44: loss=0.4182 
[epoch 7] step 36/44: loss=0.4140 
[epoch 7] step 38/44: loss=0.4152 
[epoch 7] step 40/44: loss=0.4152 
[epoch 7] step 42/44: loss=0.4126 
[epoch 7] step 44/44: loss=0.4114 
[epoch 7] val_loss=2.0780 qwk=('0.2419', '0.2145', '0.2020') averageQWK=0.2195 macroEMD=0.2744 tailR0=('0.0000', '0.0000', '0.0000') tailR0avg=0.0000
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1   10    4    0
     0    4   40   38    0
     0    0   30  125    0
     0    0    2   71    0
     0    0    0   10    0
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    6    2    0
     0    4   30   42    0
     0    0   27  137    0
     0    0    1   79    0
     0    0    0    6    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    0    4    0    0
     0    2   50   40    0
     0    0   63  103    0
     0    0    9   63    0
     0    0    0    1    0
[epoch 8] step 2/44: loss=0.4675 
[epoch 8] step 4/44: loss=0.4155 
[epoch 8] step 6/44: loss=0.3787 
[epoch 8] step 8/44: loss=0.3753 
[epoch 8] step 10/44: loss=0.3742 
[epoch 8] step 12/44: loss=0.3637 
[epoch 8] step 14/44: loss=0.3669 
[epoch 8] step 16/44: loss=0.3600 
[epoch 8] step 18/44: loss=0.3536 
[epoch 8] step 20/44: loss=0.3509 
[epoch 8] step 22/44: loss=0.3553 
[epoch 8] step 24/44: loss=0.3557 
[epoch 8] step 26/44: loss=0.3541 
[epoch 8] step 28/44: loss=0.3533 
[epoch 8] step 30/44: loss=0.3549 
[epoch 8] step 32/44: loss=0.3541 
[epoch 8] step 34/44: loss=0.3579 
[epoch 8] step 36/44: loss=0.3603 
[epoch 8] step 38/44: loss=0.3610 
[epoch 8] step 40/44: loss=0.3641 
[epoch 8] step 42/44: loss=0.3625 
[epoch 8] step 44/44: loss=0.3586 
[epoch 8] val_loss=1.3846 qwk=('0.3418', '0.3533', '0.4146') averageQWK=0.3699 macroEMD=0.2423 tailR0=('0.0000', '0.0000', '0.0000') tailR0avg=0.0000
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    9    2    0
     0   13   55   14    0
     0    5   89   61    0
     0    0   21   50    2
     0    0    5    5    0
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    6    1    0
     0    8   53   15    0
     0    6   87   71    0
     0    0   15   65    0
     0    0    2    4    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    0    0    0
     0   13   73    6    0
     0   19  113   34    0
     0    0   28   44    0
     0    0    0    1    0
[epoch 9] step 2/44: loss=0.3138 
[epoch 9] step 4/44: loss=0.2813 
[epoch 9] step 6/44: loss=0.2935 
[epoch 9] step 8/44: loss=0.2984 
[epoch 9] step 10/44: loss=0.2986 
[epoch 9] step 12/44: loss=0.3103 
[epoch 9] step 14/44: loss=0.3173 
[epoch 9] step 16/44: loss=0.3140 
[epoch 9] step 18/44: loss=0.3225 
[epoch 9] step 20/44: loss=0.3271 
[epoch 9] step 22/44: loss=0.3305 
[epoch 9] step 24/44: loss=0.3294 
[epoch 9] step 26/44: loss=0.3312 
[epoch 9] step 28/44: loss=0.3313 
[epoch 9] step 30/44: loss=0.3309 
[epoch 9] step 32/44: loss=0.3316 
[epoch 9] step 34/44: loss=0.3298 
[epoch 9] step 36/44: loss=0.3294 
[epoch 9] step 38/44: loss=0.3283 
[epoch 9] step 40/44: loss=0.3259 
[epoch 9] step 42/44: loss=0.3253 
[epoch 9] step 44/44: loss=0.3238 
[epoch 9] val_loss=1.3463 qwk=('0.4079', '0.4055', '0.3058') averageQWK=0.3731 macroEMD=0.2372 tailR0=('0.0000', '0.0000', '0.0000') tailR0avg=0.0000
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    5    9    1    0
     0   17   59    6    0
     0    8  107   40    0
     0    0   26   47    0
     0    0    5    5    0
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    6    1    0
     0    8   58   10    0
     0    5  120   39    0
     0    0   18   62    0
     0    0    2    4    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    3    1    0    0
     0    7   85    0    0
     0    4  152   10    0
     0    0   53   19    0
     0    0    0    1    0
[epoch 10] step 2/44: loss=0.3588 
[epoch 10] step 4/44: loss=0.3480 
[epoch 10] step 6/44: loss=0.3340 
[epoch 10] step 8/44: loss=0.3404 
[epoch 10] step 10/44: loss=0.3454 
[epoch 10] step 12/44: loss=0.3452 
[epoch 10] step 14/44: loss=0.3304 
[epoch 10] step 16/44: loss=0.3306 
[epoch 10] step 18/44: loss=0.3187 
[epoch 10] step 20/44: loss=0.3157 
[epoch 10] step 22/44: loss=0.3178 
[epoch 10] step 24/44: loss=0.3184 
[epoch 10] step 26/44: loss=0.3165 
[epoch 10] step 28/44: loss=0.3215 
[epoch 10] step 30/44: loss=0.3187 
[epoch 10] step 32/44: loss=0.3163 
[epoch 10] step 34/44: loss=0.3137 
[epoch 10] step 36/44: loss=0.3130 
[epoch 10] step 38/44: loss=0.3107 
[epoch 10] step 40/44: loss=0.3099 
[epoch 10] step 42/44: loss=0.3097 
[epoch 10] step 44/44: loss=0.3125 
[epoch 10] val_loss=1.9192 qwk=('0.2962', '0.2719', '0.3096') averageQWK=0.2926 macroEMD=0.2536 tailR0=('0.0000', '0.0000', '0.0000') tailR0avg=0.0000
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2   10    3    0
     0    7   49   26    0
     0    2   52  101    0
     0    0    6   67    0
     0    0    2    8    0
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    5    2    0
     0    6   38   32    0
     0    3   54  107    0
     0    0    6   74    0
     0    0    0    6    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    3    0    0
     0    5   69   18    0
     0    2  108   56    0
     0    0   20   52    0
     0    0    0    1    0
[epoch 11] step 2/44: loss=0.3253 
[epoch 11] step 4/44: loss=0.2950 
[epoch 11] step 6/44: loss=0.2827 
[epoch 11] step 8/44: loss=0.2768 
[epoch 11] step 10/44: loss=0.2734 
[epoch 11] step 12/44: loss=0.2690 
[epoch 11] step 14/44: loss=0.2746 
[epoch 11] step 16/44: loss=0.2715 
[epoch 11] step 18/44: loss=0.2744 
[epoch 11] step 20/44: loss=0.2757 
[epoch 11] step 22/44: loss=0.2739 
[epoch 11] step 24/44: loss=0.2818 
[epoch 11] step 26/44: loss=0.2887 
[epoch 11] step 28/44: loss=0.2892 
[epoch 11] step 30/44: loss=0.2903 
[epoch 11] step 32/44: loss=0.2951 
[epoch 11] step 34/44: loss=0.2952 
[epoch 11] step 36/44: loss=0.2918 
[epoch 11] step 38/44: loss=0.2911 
[epoch 11] step 40/44: loss=0.2919 
[epoch 11] step 42/44: loss=0.2899 
[epoch 11] step 44/44: loss=0.2960 
[epoch 11] val_loss=1.3685 qwk=('0.4186', '0.4666', '0.3661') averageQWK=0.4171 macroEMD=0.2266 tailR0=('0.0000', '0.0000', '0.0000') tailR0avg=0.0000
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    7    8    0    0
     0   21   57    3    1
     0   11  122   22    0
     0    0   34   38    1
     0    0    7    3    0
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    3    5    1    0
     0   23   43   10    0
     0   13  109   42    0
     0    0   18   62    0
     0    0    2    4    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    0    0    0
     0   14   74    4    0
     0   20  125   21    0
     0    0   42   30    0
     0    0    0    1    0
[epoch 12] step 2/44: loss=0.3581 
[epoch 12] step 4/44: loss=0.3176 
[epoch 12] step 6/44: loss=0.3012 
[epoch 12] step 8/44: loss=0.2900 
[epoch 12] step 10/44: loss=0.2841 
[epoch 12] step 12/44: loss=0.2729 
[epoch 12] step 14/44: loss=0.2692 
[epoch 12] step 16/44: loss=0.2672 
[epoch 12] step 18/44: loss=0.2661 
[epoch 12] step 20/44: loss=0.2654 
[epoch 12] step 22/44: loss=0.2634 
[epoch 12] step 24/44: loss=0.2614 
[epoch 12] step 26/44: loss=0.2647 
[epoch 12] step 28/44: loss=0.2643 
[epoch 12] step 30/44: loss=0.2628 
[epoch 12] step 32/44: loss=0.2609 
[epoch 12] step 34/44: loss=0.2629 
[epoch 12] step 36/44: loss=0.2641 
[epoch 12] step 38/44: loss=0.2657 
[epoch 12] step 40/44: loss=0.2658 
[epoch 12] step 42/44: loss=0.2651 
[epoch 12] step 44/44: loss=0.2588 
[epoch 12] val_loss=2.2163 qwk=('0.3216', '0.2592', '0.2376') averageQWK=0.2728 macroEMD=0.2565 tailR0=('0.0500', '0.0000', '0.0000') tailR0avg=0.0167
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    9    4    0
     0    6   53   22    1
     0    2   49  103    1
     0    0    6   62    5
     0    0    0    9    1
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    6    2    0
     0    5   38   33    0
     0    3   55  106    0
     0    0    5   75    0
     0    0    0    6    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    0    4    0    0
     0    4   57   31    0
     0    0   81   85    0
     0    0   14   58    0
     0    0    0    1    0
[epoch 13] step 2/44: loss=0.2545 
[epoch 13] step 4/44: loss=0.2349 
[epoch 13] step 6/44: loss=0.2423 
[epoch 13] step 8/44: loss=0.2416 
[epoch 13] step 10/44: loss=0.2397 
[epoch 13] step 12/44: loss=0.2419 
[epoch 13] step 14/44: loss=0.2381 
[epoch 13] step 16/44: loss=0.2394 
[epoch 13] step 18/44: loss=0.2393 
[epoch 13] step 20/44: loss=0.2380 
[epoch 13] step 22/44: loss=0.2384 
[epoch 13] step 24/44: loss=0.2384 
[epoch 13] step 26/44: loss=0.2392 
[epoch 13] step 28/44: loss=0.2380 
[epoch 13] step 30/44: loss=0.2413 
[epoch 13] step 32/44: loss=0.2397 
[epoch 13] step 34/44: loss=0.2407 
[epoch 13] step 36/44: loss=0.2400 
[epoch 13] step 38/44: loss=0.2407 
[epoch 13] step 40/44: loss=0.2390 
[epoch 13] step 42/44: loss=0.2387 
[epoch 13] step 44/44: loss=0.2486 
[epoch 13] val_loss=2.0550 qwk=('0.3611', '0.3095', '0.2955') averageQWK=0.3220 macroEMD=0.2460 tailR0=('0.0000', '0.0000', '0.0000') tailR0avg=0.0000
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    9    2    0
     0   14   48   20    0
     0    4   72   79    0
     0    0    9   61    3
     0    0    4    6    0
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    5    2    0
     0    9   41   26    0
     0    5   61   98    0
     0    0    9   70    1
     0    0    0    6    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    2    0    0
     0    5   64   23    0
     0    4   95   67    0
     0    0   17   55    0
     0    0    0    1    0
[epoch 14] step 2/44: loss=0.2602 
[epoch 14] step 4/44: loss=0.2479 
[epoch 14] step 6/44: loss=0.2290 
[epoch 14] step 8/44: loss=0.2235 
[epoch 14] step 10/44: loss=0.2146 
[epoch 14] step 12/44: loss=0.2141 
[epoch 14] step 14/44: loss=0.2159 
[epoch 14] step 16/44: loss=0.2113 
[epoch 14] step 18/44: loss=0.2090 
[epoch 14] step 20/44: loss=0.2089 
[epoch 14] step 22/44: loss=0.2065 
[epoch 14] step 24/44: loss=0.2078 
[epoch 14] step 26/44: loss=0.2084 
[epoch 14] step 28/44: loss=0.2102 
[epoch 14] step 30/44: loss=0.2104 
[epoch 14] step 32/44: loss=0.2110 
[epoch 14] step 34/44: loss=0.2089 
[epoch 14] step 36/44: loss=0.2091 
[epoch 14] step 38/44: loss=0.2098 
[epoch 14] step 40/44: loss=0.2092 
[epoch 14] step 42/44: loss=0.2084 
[epoch 14] step 44/44: loss=0.2360 
[epoch 14] val_loss=2.1168 qwk=('0.3409', '0.3046', '0.3080') averageQWK=0.3178 macroEMD=0.2485 tailR0=('0.0000', '0.0000', '0.0000') tailR0avg=0.0000
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    8    3    0
     0   12   47   23    0
     0    2   61   91    1
     0    0    7   62    4
     0    0    3    7    0
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    0    7    2    0
     0    5   50   21    0
     0    2   75   87    0
     0    0    9   70    1
     0    0    1    5    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    0    4    0    0
     0    4   71   17    0
     0    0  118   48    0
     0    0   20   52    0
     0    0    0    1    0
[epoch 15] step 2/44: loss=0.2118 
[epoch 15] step 4/44: loss=0.2198 
[epoch 15] step 6/44: loss=0.2338 
[epoch 15] step 8/44: loss=0.2208 
[epoch 15] step 10/44: loss=0.2147 
[epoch 15] step 12/44: loss=0.2108 
[epoch 15] step 14/44: loss=0.2059 
[epoch 15] step 16/44: loss=0.2029 
[epoch 15] step 18/44: loss=0.2074 
[epoch 15] step 20/44: loss=0.2014 
[epoch 15] step 22/44: loss=0.2008 
[epoch 15] step 24/44: loss=0.1987 
[epoch 15] step 26/44: loss=0.1976 
[epoch 15] step 28/44: loss=0.1978 
[epoch 15] step 30/44: loss=0.1962 
[epoch 15] step 32/44: loss=0.1930 
[epoch 15] step 34/44: loss=0.1931 
[epoch 15] step 36/44: loss=0.1907 
[epoch 15] step 38/44: loss=0.1880 
[epoch 15] step 40/44: loss=0.1885 
[epoch 15] step 42/44: loss=0.1884 
[epoch 15] step 44/44: loss=0.1844 
[epoch 15] val_loss=2.2297 qwk=('0.3465', '0.3232', '0.3193') averageQWK=0.3297 macroEMD=0.2460 tailR0=('0.0000', '0.0000', '0.0000') tailR0avg=0.0000
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    3   10    2    0
     0    8   53   21    0
     0    2   64   88    1
     0    0    8   60    5
     0    0    2    8    0
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    0    8    1    0
     0    4   52   20    0
     0    1   72   91    0
     0    0    9   70    1
     0    0    0    6    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    3    0    0
     0    5   70   17    0
     0    1  112   53    0
     0    0   20   52    0
     0    0    0    1    0
[epoch 16] step 2/44: loss=0.1320 
[epoch 16] step 4/44: loss=0.1518 
[epoch 16] step 6/44: loss=0.1734 
[epoch 16] step 8/44: loss=0.1695 
[epoch 16] step 10/44: loss=0.1628 
[epoch 16] step 12/44: loss=0.1570 
[epoch 16] step 14/44: loss=0.1560 
[epoch 16] step 16/44: loss=0.1550 
[epoch 16] step 18/44: loss=0.1527 
[epoch 16] step 20/44: loss=0.1551 
[epoch 16] step 22/44: loss=0.1576 
[epoch 16] step 24/44: loss=0.1534 
[epoch 16] step 26/44: loss=0.1527 
[epoch 16] step 28/44: loss=0.1540 
[epoch 16] step 30/44: loss=0.1543 
[epoch 16] step 32/44: loss=0.1551 
[epoch 16] step 34/44: loss=0.1552 
[epoch 16] step 36/44: loss=0.1558 
[epoch 16] step 38/44: loss=0.1575 
[epoch 16] step 40/44: loss=0.1589 
[epoch 16] step 42/44: loss=0.1604 
[epoch 16] step 44/44: loss=0.1585 
[epoch 16] val_loss=2.5623 qwk=('0.3271', '0.2809', '0.2404') averageQWK=0.2828 macroEMD=0.2497 tailR0=('0.0000', '0.0000', '0.0000') tailR0avg=0.0000
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    3   10    2    0
     0    8   52   22    0
     0    2   62   91    0
     0    0    9   61    3
     0    0    3    7    0
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    5    2    0
     0    7   36   33    0
     0    3   54  107    0
     0    0    4   75    1
     0    0    0    6    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    0    4    0    0
     0    4   58   30    0
     0    0   88   78    0
     0    0   15   57    0
     0    0    0    1    0
[epoch 17] step 2/44: loss=0.1686 
[epoch 17] step 4/44: loss=0.1708 
[epoch 17] step 6/44: loss=0.1679 
[epoch 17] step 8/44: loss=0.1800 
[epoch 17] step 10/44: loss=0.1813 
[epoch 17] step 12/44: loss=0.1778 
[epoch 17] step 14/44: loss=0.1742 
[epoch 17] step 16/44: loss=0.1731 
[epoch 17] step 18/44: loss=0.1672 
[epoch 17] step 20/44: loss=0.1638 
[epoch 17] step 22/44: loss=0.1623 
[epoch 17] step 24/44: loss=0.1641 
[epoch 17] step 26/44: loss=0.1660 
[epoch 17] step 28/44: loss=0.1639 
[epoch 17] step 30/44: loss=0.1618 
[epoch 17] step 32/44: loss=0.1581 
[epoch 17] step 34/44: loss=0.1563 
[epoch 17] step 36/44: loss=0.1557 
[epoch 17] step 38/44: loss=0.1529 
[epoch 17] step 40/44: loss=0.1511 
