[tok] class=PreTrainedTokenizerFast fast=True src=tokenizer.json
[info] minority classes per head (from TRAIN): [[1, 5], [1, 5], [1, 5]]
>> Grad checkpointing: False
     0    3   42   53    0
     0    1   43  111    0
     0    0    3   56    0
     0    0    0    6    0
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    0    8    6    0
     0    0   53   29    0
     0    0   62  104    0
     0    0    5   56    0
     0    0    0    2    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    0    4    1    0
     0    0   75   29    0
     0    0   83   97    0
     0    0    7   29    0
     0    0    0    0    0
[epoch 4] step 2/44: loss=0.5571 
[epoch 4] step 4/44: loss=0.5291 
[epoch 4] step 6/44: loss=0.5328 
[epoch 4] step 8/44: loss=0.5225 
[epoch 4] step 10/44: loss=0.5228 
[epoch 4] step 12/44: loss=0.5241 
[epoch 4] step 14/44: loss=0.5202 
[epoch 4] step 16/44: loss=0.5189 
[epoch 4] step 18/44: loss=0.5163 
[epoch 4] step 20/44: loss=0.5187 
[epoch 4] step 22/44: loss=0.5136 
[epoch 4] step 24/44: loss=0.5123 
[epoch 4] step 26/44: loss=0.5129 
[epoch 4] step 28/44: loss=0.5114 
[epoch 4] step 30/44: loss=0.5079 
[epoch 4] step 32/44: loss=0.5050 
[epoch 4] step 34/44: loss=0.5043 
[epoch 4] step 36/44: loss=0.5037 
[epoch 4] step 38/44: loss=0.5022 
[epoch 4] step 40/44: loss=0.5008 
[epoch 4] step 42/44: loss=0.4987 
[epoch 4] step 44/44: loss=0.4971 
[epoch 4] val_loss=1.4740 qwk=('0.2047', '0.1682', '0.1776') averageQWK=0.1835 macroEMD=0.2920 tailR0=('0.0000', '0.0000', '0.0000') tailR0avg=0.0000
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    2    4    0
     0    7   51   40    0
     0    3   62   90    0
     0    0    8   51    0
     0    0    0    6    0
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    0    8    6    0
     0    0   45   37    0
     0    0   61  105    0
     0    0    5   56    0
     0    0    0    2    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    0    3    2    0
     0    3   74   27    0
     0    0   88   92    0
     0    0    9   27    0
     0    0    0    0    0
[epoch 5] step 2/44: loss=0.4566 
[epoch 5] step 4/44: loss=0.4628 
[epoch 5] step 6/44: loss=0.4679 
[epoch 5] step 8/44: loss=0.4680 
[epoch 5] step 10/44: loss=0.4670 
[epoch 5] step 12/44: loss=0.4605 
[epoch 5] step 14/44: loss=0.4629 
[epoch 5] step 16/44: loss=0.4614 
[epoch 5] step 18/44: loss=0.4660 
[epoch 5] step 20/44: loss=0.4651 
[epoch 5] step 22/44: loss=0.4632 
[epoch 5] step 24/44: loss=0.4625 
[epoch 5] step 26/44: loss=0.4718 
[epoch 5] step 28/44: loss=0.4733 
[epoch 5] step 30/44: loss=0.4683 
[epoch 5] step 32/44: loss=0.4675 
[epoch 5] step 34/44: loss=0.4652 
[epoch 5] step 36/44: loss=0.4663 
[epoch 5] step 38/44: loss=0.4686 
[epoch 5] step 40/44: loss=0.4654 
[epoch 5] step 42/44: loss=0.4650 
[epoch 5] step 44/44: loss=0.4643 
[epoch 5] val_loss=1.2012 qwk=('0.3377', '0.3018', '0.3390') averageQWK=0.3262 macroEMD=0.2717 tailR0=('0.0000', '0.0000', '0.0000') tailR0avg=0.0000
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    1    4    0
     0   41   43   14    0
     0   25   82   48    0
     0    3   24   32    0
     0    0    1    5    0
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    3    5    6    0
     0   23   39   20    0
     0   19   66   81    0
     0    0   11   50    0
     0    0    0    2    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    2    1    0
     0   47   48    9    0
     0   43  101   36    0
     0    0   18   18    0
     0    0    0    0    0
[epoch 6] step 2/44: loss=0.4795 
[epoch 6] step 4/44: loss=0.4578 
[epoch 6] step 6/44: loss=0.4566 
[epoch 6] step 8/44: loss=0.4464 
[epoch 6] step 10/44: loss=0.4339 
[epoch 6] step 12/44: loss=0.4380 
[epoch 6] step 14/44: loss=0.4421 
[epoch 6] step 16/44: loss=0.4364 
[epoch 6] step 18/44: loss=0.4295 
[epoch 6] step 20/44: loss=0.4310 
[epoch 6] step 22/44: loss=0.4292 
[epoch 6] step 24/44: loss=0.4300 
[epoch 6] step 26/44: loss=0.4278 
[epoch 6] step 28/44: loss=0.4275 
[epoch 6] step 30/44: loss=0.4267 
[epoch 6] step 32/44: loss=0.4249 
[epoch 6] step 34/44: loss=0.4258 
[epoch 6] step 36/44: loss=0.4219 
[epoch 6] step 38/44: loss=0.4220 
[epoch 6] step 40/44: loss=0.4230 
[epoch 6] step 42/44: loss=0.4244 
[epoch 6] step 44/44: loss=0.4227 
[epoch 6] val_loss=1.5902 qwk=('0.2321', '0.1505', '0.2330') averageQWK=0.2052 macroEMD=0.2857 tailR0=('0.0000', '0.0000', '0.0000') tailR0avg=0.0000
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    1    5    0
     0   26   29   43    0
     0    9   48   98    0
     0    1    8   50    0
     0    0    0    6    0
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    0    6    8    0
     0    1   43   38    0
     0    0   63  103    0
     0    0    5   56    0
     0    0    0    2    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    0    4    1    0
     0   20   56   28    0
     0    6   90   84    0
     0    0    9   27    0
     0    0    0    0    0
[epoch 7] step 2/44: loss=0.4882 
[epoch 7] step 4/44: loss=0.4631 
[epoch 7] step 6/44: loss=0.4652 
[epoch 7] step 8/44: loss=0.4634 
[epoch 7] step 10/44: loss=0.4633 
[epoch 7] step 12/44: loss=0.4583 
[epoch 7] step 14/44: loss=0.4486 
[epoch 7] step 16/44: loss=0.4398 
[epoch 7] step 18/44: loss=0.4375 
[epoch 7] step 20/44: loss=0.4297 
[epoch 7] step 22/44: loss=0.4272 
[epoch 7] step 24/44: loss=0.4351 
[epoch 7] step 26/44: loss=0.4348 
[epoch 7] step 28/44: loss=0.4310 
[epoch 7] step 30/44: loss=0.4323 
[epoch 7] step 32/44: loss=0.4377 
[epoch 7] step 34/44: loss=0.4415 
[epoch 7] step 36/44: loss=0.4403 
[epoch 7] step 38/44: loss=0.4391 
[epoch 7] step 40/44: loss=0.4411 
[epoch 7] step 42/44: loss=0.4408 
[epoch 7] step 44/44: loss=0.4360 
[epoch 7] val_loss=1.4833 qwk=('0.2307', '0.2310', '0.2404') averageQWK=0.2341 macroEMD=0.2799 tailR0=('0.0000', '0.0000', '0.0000') tailR0avg=0.0000
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    1    5    0
     0   24   36   38    0
     0   10   63   82    0
     0    1   12   46    0
     0    0    0    6    0
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    3    4    7    0
     0   19   29   34    0
     0   11   55  100    0
     0    0    9   52    0
     0    0    0    2    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    3    1    0
     0   25   54   25    0
     0   15   92   73    0
     0    0   12   24    0
     0    0    0    0    0
[epoch 8] step 2/44: loss=0.3522 
[epoch 8] step 4/44: loss=0.3695 
[epoch 8] step 6/44: loss=0.3755 
[epoch 8] step 8/44: loss=0.3911 
[epoch 8] step 10/44: loss=0.3823 
[epoch 8] step 12/44: loss=0.3851 
[epoch 8] step 14/44: loss=0.3980 
[epoch 8] step 16/44: loss=0.4022 
[epoch 8] step 18/44: loss=0.3956 
[epoch 8] step 20/44: loss=0.3911 
[epoch 8] step 22/44: loss=0.3934 
[epoch 8] step 24/44: loss=0.3941 
[epoch 8] step 26/44: loss=0.3977 
[epoch 8] step 28/44: loss=0.3947 
[epoch 8] step 30/44: loss=0.3934 
[epoch 8] step 32/44: loss=0.3941 
[epoch 8] step 34/44: loss=0.3921 
[epoch 8] step 36/44: loss=0.3899 
[epoch 8] step 38/44: loss=0.3910 
[epoch 8] step 40/44: loss=0.3898 
[epoch 8] step 42/44: loss=0.3878 
[epoch 8] step 44/44: loss=0.3875 
[epoch 8] val_loss=1.2201 qwk=('0.3029', '0.3305', '0.3434') averageQWK=0.3256 macroEMD=0.2570 tailR0=('0.1667', '0.0000', '0.0000') tailR0avg=0.0556
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    3    2    1
     0   30   54   14    0
     0   14  107   33    1
     0    1   33   23    2
     0    0    1    3    2
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    5    4    5    0
     0   34   34   14    0
     0   29   72   65    0
     0    1   22   38    0
     0    0    0    2    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    3    0    0
     0   50   47    7    0
     0   42  116   22    0
     0    0   24   12    0
     0    0    0    0    0
[epoch 9] step 2/44: loss=0.3670 
[epoch 9] step 4/44: loss=0.3824 
[epoch 9] step 6/44: loss=0.3751 
[epoch 9] step 8/44: loss=0.3741 
[epoch 9] step 10/44: loss=0.3716 
[epoch 9] step 12/44: loss=0.3585 
[epoch 9] step 14/44: loss=0.3608 
[epoch 9] step 16/44: loss=0.3591 
[epoch 9] step 18/44: loss=0.3565 
[epoch 9] step 20/44: loss=0.3553 
[epoch 9] step 22/44: loss=0.3529 
[epoch 9] step 24/44: loss=0.3507 
[epoch 9] step 26/44: loss=0.3495 
[epoch 9] step 28/44: loss=0.3473 
[epoch 9] step 30/44: loss=0.3449 
[epoch 9] step 32/44: loss=0.3457 
[epoch 9] step 34/44: loss=0.3438 
[epoch 9] step 36/44: loss=0.3445 
[epoch 9] step 38/44: loss=0.3445 
[epoch 9] step 40/44: loss=0.3452 
[epoch 9] step 42/44: loss=0.3457 
[epoch 9] step 44/44: loss=0.3460 
[epoch 9] val_loss=1.6507 qwk=('0.2788', '0.2792', '0.2641') averageQWK=0.2740 macroEMD=0.2634 tailR0=('0.0000', '0.0000', '0.0000') tailR0avg=0.0000
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    2    4    0
     0   30   33   35    0
     0    9   64   82    0
     0    1   11   47    0
     0    0    0    6    0
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    5    3    6    0
     0   22   32   28    0
     0   16   65   85    0
     0    0   11   50    0
     0    0    0    2    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    3    1    0
     0   43   34   27    0
     0   38   73   69    0
     0    0   11   25    0
     0    0    0    0    0
[epoch 10] step 2/44: loss=0.2908 
[epoch 10] step 4/44: loss=0.3271 
[epoch 10] step 6/44: loss=0.3184 
[epoch 10] step 8/44: loss=0.3071 
[epoch 10] step 10/44: loss=0.3056 
[epoch 10] step 12/44: loss=0.3026 
[epoch 10] step 14/44: loss=0.3012 
[epoch 10] step 16/44: loss=0.3020 
[epoch 10] step 18/44: loss=0.3055 
[epoch 10] step 20/44: loss=0.3073 
[epoch 10] step 22/44: loss=0.3103 
[epoch 10] step 24/44: loss=0.3172 
[epoch 10] step 26/44: loss=0.3177 
[epoch 10] step 28/44: loss=0.3194 
[epoch 10] step 30/44: loss=0.3196 
[epoch 10] step 32/44: loss=0.3193 
[epoch 10] step 34/44: loss=0.3194 
[epoch 10] step 36/44: loss=0.3184 
[epoch 10] step 38/44: loss=0.3160 
[epoch 10] step 40/44: loss=0.3139 
[epoch 10] step 42/44: loss=0.3128 
[epoch 10] step 44/44: loss=0.3154 
[epoch 10] val_loss=1.6140 qwk=('0.2622', '0.2721', '0.2366') averageQWK=0.2570 macroEMD=0.2663 tailR0=('0.0000', '0.0000', '0.0000') tailR0avg=0.0000
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    1    5    0
     0   30   44   24    0
     0   14   72   69    0
     0    1   22   36    0
     0    0    1    5    0
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    5    2    7    0
     0   22   38   22    0
     0   13   75   78    0
     0    0   18   43    0
     0    0    0    2    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    3    1    0
     0   27   61   16    0
     0   22  116   42    0
     0    0   18   18    0
     0    0    0    0    0
[epoch 11] step 2/44: loss=0.3104 
[epoch 11] step 4/44: loss=0.3189 
[epoch 11] step 6/44: loss=0.2980 
[epoch 11] step 8/44: loss=0.2985 
[epoch 11] step 10/44: loss=0.2852 
[epoch 11] step 12/44: loss=0.2986 
[epoch 11] step 14/44: loss=0.2995 
[epoch 11] step 16/44: loss=0.2963 
[epoch 11] step 18/44: loss=0.2965 
[epoch 11] step 20/44: loss=0.3094 
[epoch 11] step 22/44: loss=0.3206 
[epoch 11] step 24/44: loss=0.3189 
[epoch 11] step 26/44: loss=0.3189 
[epoch 11] step 28/44: loss=0.3216 
[epoch 11] step 30/44: loss=0.3218 
[epoch 11] step 32/44: loss=0.3193 
[epoch 11] step 34/44: loss=0.3166 
[epoch 11] step 36/44: loss=0.3164 
[epoch 11] step 38/44: loss=0.3154 
[epoch 11] step 40/44: loss=0.3148 
[epoch 11] step 42/44: loss=0.3118 
[epoch 11] step 44/44: loss=0.3087 
[epoch 11] val_loss=1.5925 qwk=('0.2906', '0.2782', '0.2500') averageQWK=0.2729 macroEMD=0.2615 tailR0=('0.2500', '0.0000', '0.0000') tailR0avg=0.0833
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    1    4    1
     0   36   30   31    1
     0   24   54   73    4
     0    1   12   44    2
     0    0    0    3    3
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    5    2    7    0
     0   29   28   25    0
     0   27   57   82    0
     0    1   13   47    0
     0    0    0    2    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    3    1    0
     0   32   59   13    0
     0   33  103   44    0
     0    0   19   17    0
     0    0    0    0    0
[epoch 12] step 2/44: loss=0.2577 
[epoch 12] step 4/44: loss=0.2705 
[epoch 12] step 6/44: loss=0.2738 
[epoch 12] step 8/44: loss=0.2595 
[epoch 12] step 10/44: loss=0.2732 
[epoch 12] step 12/44: loss=0.2739 
[epoch 12] step 14/44: loss=0.2756 
[epoch 12] step 16/44: loss=0.2691 
[epoch 12] step 18/44: loss=0.2681 
[epoch 12] step 20/44: loss=0.2667 
[epoch 12] step 22/44: loss=0.2643 
[epoch 12] step 24/44: loss=0.2649 
[epoch 12] step 26/44: loss=0.2653 
[epoch 12] step 28/44: loss=0.2661 
[epoch 12] step 30/44: loss=0.2659 
[epoch 12] step 32/44: loss=0.2662 
[epoch 12] step 34/44: loss=0.2664 
[epoch 12] step 36/44: loss=0.2666 
[epoch 12] step 38/44: loss=0.2669 
[epoch 12] step 40/44: loss=0.2653 
[epoch 12] step 42/44: loss=0.2639 
[epoch 12] step 44/44: loss=0.2612 
[epoch 12] val_loss=1.4864 qwk=('0.3413', '0.3270', '0.3300') averageQWK=0.3328 macroEMD=0.2504 tailR0=('0.3333', '0.0357', '0.0000') tailR0avg=0.1230
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    1    3    1
     0   46   30   20    2
     0   35   54   58    8
     0    2   18   31    8
     0    0    1    1    4
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    4    3    6    0
     1   36   24   21    0
     0   38   54   74    0
     0    1   15   43    2
     0    0    0    2    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    2    1    0
     0   45   51    8    0
     0   37  112   31    0
     0    0   21   15    0
     0    0    0    0    0
[epoch 13] step 2/44: loss=0.2602 
[epoch 13] step 4/44: loss=0.2425 
[epoch 13] step 6/44: loss=0.2436 
[epoch 13] step 8/44: loss=0.2549 
[epoch 13] step 10/44: loss=0.2580 
[epoch 13] step 12/44: loss=0.2561 
[epoch 13] step 14/44: loss=0.2522 
[epoch 13] step 16/44: loss=0.2475 
[epoch 13] step 18/44: loss=0.2516 
[epoch 13] step 20/44: loss=0.2474 
[epoch 13] step 22/44: loss=0.2469 
[epoch 13] step 24/44: loss=0.2440 
[epoch 13] step 26/44: loss=0.2436 
[epoch 13] step 28/44: loss=0.2434 
[epoch 13] step 30/44: loss=0.2431 
[epoch 13] step 32/44: loss=0.2392 
[epoch 13] step 34/44: loss=0.2398 
[epoch 13] step 36/44: loss=0.2378 
[epoch 13] step 38/44: loss=0.2374 
[epoch 13] step 40/44: loss=0.2374 
[epoch 13] step 42/44: loss=0.2380 
[epoch 13] step 44/44: loss=0.2364 
[epoch 13] val_loss=1.7338 qwk=('0.2970', '0.3005', '0.2481') averageQWK=0.2819 macroEMD=0.2567 tailR0=('0.2500', '0.0357', '0.0000') tailR0avg=0.0952
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    1    4    1
     2   33   34   28    1
     0   20   60   71    4
     0    1   15   41    2
     0    0    0    3    3
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    4    3    6    0
     1   27   30   24    0
     1   18   72   75    0
     0    1   14   46    0
     0    0    0    2    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    3    1    0
     0   29   59   16    0
     0   28  109   43    0
     0    0   16   20    0
     0    0    0    0    0
[epoch 14] step 2/44: loss=0.2092 
[epoch 14] step 4/44: loss=0.2047 
[epoch 14] step 6/44: loss=0.2017 
[epoch 14] step 8/44: loss=0.2019 
[epoch 14] step 10/44: loss=0.2045 
[epoch 14] step 12/44: loss=0.1999 
[epoch 14] step 14/44: loss=0.2016 
[epoch 14] step 16/44: loss=0.2005 
[epoch 14] step 18/44: loss=0.2020 
[epoch 14] step 20/44: loss=0.2000 
[epoch 14] step 22/44: loss=0.2010 
[epoch 14] step 24/44: loss=0.2035 
[epoch 14] step 26/44: loss=0.2041 
[epoch 14] step 28/44: loss=0.2051 
[epoch 14] step 30/44: loss=0.2036 
[epoch 14] step 32/44: loss=0.2053 
[epoch 14] step 34/44: loss=0.2096 
[epoch 14] step 36/44: loss=0.2069 
[epoch 14] step 38/44: loss=0.2053 
[epoch 14] step 40/44: loss=0.2044 
[epoch 14] step 42/44: loss=0.2044 
[epoch 14] step 44/44: loss=0.2036 
[epoch 14] val_loss=1.6658 qwk=('0.3422', '0.3465', '0.2821') averageQWK=0.3236 macroEMD=0.2447 tailR0=('0.0000', '0.0357', '0.0000') tailR0avg=0.0119
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    0    5    0
     4   39   33   22    0
     0   29   65   61    0
     0    1   17   41    0
     0    0    1    5    0
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    4    4    5    0
     3   32   28   19    0
     4   28   70   64    0
     0    0   15   46    0
     0    0    0    2    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    2    1    0
     0   36   60    8    0
     0   32  122   26    0
     0    0   23   13    0
     0    0    0    0    0
[epoch 15] step 2/44: loss=0.1895 
[epoch 15] step 4/44: loss=0.2012 
[epoch 15] step 6/44: loss=0.1952 
[epoch 15] step 8/44: loss=0.1866 
[epoch 15] step 10/44: loss=0.1871 
[epoch 15] step 12/44: loss=0.1907 
[epoch 15] step 14/44: loss=0.1901 
[epoch 15] step 16/44: loss=0.1927 
[epoch 15] step 18/44: loss=0.1987 
[epoch 15] step 20/44: loss=0.1963 
[epoch 15] step 22/44: loss=0.1962 
[epoch 15] step 24/44: loss=0.1980 
[epoch 15] step 26/44: loss=0.1973 
[epoch 15] step 28/44: loss=0.1949 
[epoch 15] step 30/44: loss=0.1935 
[epoch 15] step 32/44: loss=0.1945 
[epoch 15] step 34/44: loss=0.1929 
[epoch 15] step 36/44: loss=0.1892 
[epoch 15] step 38/44: loss=0.1904 
[epoch 15] step 40/44: loss=0.1876 
[epoch 15] step 42/44: loss=0.1883 
[epoch 15] step 44/44: loss=0.1853 
[epoch 15] val_loss=1.9907 qwk=('0.3123', '0.3264', '0.3393') averageQWK=0.3260 macroEMD=0.2470 tailR0=('0.0833', '0.0357', '0.0000') tailR0avg=0.0397
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    0    5    0
     6   29   32   30    1
     0   22   50   82    1
     0    1   11   46    1
     0    0    0    5    1
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    4    2    7    0
     2   32   21   26    1
     2   25   51   88    0
     0    0    5   55    1
     0    0    0    2    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    2    1    0
     0   35   59   10    0
     0   33  103   44    0
     0    0   12   24    0
     0    0    0    0    0
[epoch 16] step 2/44: loss=0.1850 
[epoch 16] step 4/44: loss=0.1589 
[epoch 16] step 6/44: loss=0.1592 
[epoch 16] step 8/44: loss=0.1564 
[epoch 16] step 10/44: loss=0.1600 
[epoch 16] step 12/44: loss=0.1626 
[epoch 16] step 14/44: loss=0.1661 
[epoch 16] step 16/44: loss=0.1718 
[epoch 16] step 18/44: loss=0.1717 
[epoch 16] step 20/44: loss=0.1727 
[epoch 16] step 22/44: loss=0.1739 
[epoch 16] step 24/44: loss=0.1757 
[epoch 16] step 26/44: loss=0.1770 
[epoch 16] step 28/44: loss=0.1771 
[epoch 16] step 30/44: loss=0.1761 
[epoch 16] step 32/44: loss=0.1729 
[epoch 16] step 34/44: loss=0.1725 
[epoch 16] step 36/44: loss=0.1733 
[epoch 16] step 38/44: loss=0.1726 
[epoch 16] step 40/44: loss=0.1729 
[epoch 16] step 42/44: loss=0.1728 
[epoch 16] step 44/44: loss=0.1735 
[epoch 16] val_loss=1.8101 qwk=('0.3211', '0.2990', '0.2331') averageQWK=0.2844 macroEMD=0.2488 tailR0=('0.1667', '0.0357', '0.0000') tailR0avg=0.0675
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    2    4    0
     3   33   38   24    0
     0   24   68   61    2
     0    1   19   37    2
     0    0    1    3    2
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     1    4    2    7    0
     1   34   20   26    1
     2   26   55   83    0
     0    2    8   50    1
     0    0    0    2    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    3    1    0
     0   27   66   11    0
     0   23  124   33    0
     0    0   22   14    0
     0    0    0    0    0
[epoch 17] step 2/44: loss=0.1384 
[epoch 17] step 4/44: loss=0.1411 
[epoch 17] step 6/44: loss=0.1524 
[epoch 17] step 8/44: loss=0.1487 
[epoch 17] step 10/44: loss=0.1460 
[epoch 17] step 12/44: loss=0.1460 
[epoch 17] step 14/44: loss=0.1460 
[epoch 17] step 16/44: loss=0.1441 
[epoch 17] step 18/44: loss=0.1449 
[epoch 17] step 20/44: loss=0.1483 
[epoch 17] step 22/44: loss=0.1462 
[epoch 17] step 24/44: loss=0.1465 
[epoch 17] step 26/44: loss=0.1479 
[epoch 17] step 28/44: loss=0.1497 
[epoch 17] step 30/44: loss=0.1518 
[epoch 17] step 32/44: loss=0.1515 
[epoch 17] step 34/44: loss=0.1508 
[epoch 17] step 36/44: loss=0.1494 
[epoch 17] step 38/44: loss=0.1477 
[epoch 17] step 40/44: loss=0.1490 
