[tok] class=PreTrainedTokenizerFast fast=True src=tokenizer.json
[info] minority classes per head (from TRAIN): [[1, 5], [1, 5], [1, 5]]
>> Grad checkpointing: False
[epoch 5] step 10/44: loss=0.4948 
[epoch 5] step 12/44: loss=0.4883 
[epoch 5] step 14/44: loss=0.4857 
[epoch 5] step 16/44: loss=0.4828 
[epoch 5] step 18/44: loss=0.4738 
[epoch 5] step 20/44: loss=0.4696 
[epoch 5] step 22/44: loss=0.4660 
[epoch 5] step 24/44: loss=0.4620 
[epoch 5] step 26/44: loss=0.4608 
[epoch 5] step 28/44: loss=0.4619 
[epoch 5] step 30/44: loss=0.4665 
[epoch 5] step 32/44: loss=0.4670 
[epoch 5] step 34/44: loss=0.4611 
[epoch 5] step 36/44: loss=0.4638 
[epoch 5] step 38/44: loss=0.4631 
[epoch 5] step 40/44: loss=0.4633 
[epoch 5] step 42/44: loss=0.4618 
[epoch 5] step 44/44: loss=0.4580 
[epoch 5] val_loss=1.2188 qwk=('0.3571', '0.2636', '0.3859') averageQWK=0.3355 macroEMD=0.2750 tailR0=('0.0000', '0.0000', '0.0000') tailR0avg=0.0000
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    7    2    0
     0    3   23   15    0
     0    0   39   83    0
     0    0   11  130    0
     0    0    0   21    0
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    0    9    4    0
     0    1   15   23    0
     0    0   33   71    0
     0    0   13  150    0
     0    0    0   16    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1   11    0    0
     0    2   38   12    0
     0    4   76   78    0
     0    0   14   96    0
     0    0    0    3    0
[epoch 6] step 2/44: loss=0.4710 
[epoch 6] step 4/44: loss=0.4582 
[epoch 6] step 6/44: loss=0.4636 
[epoch 6] step 8/44: loss=0.4522 
[epoch 6] step 10/44: loss=0.4563 
[epoch 6] step 12/44: loss=0.4739 
[epoch 6] step 14/44: loss=0.4798 
[epoch 6] step 16/44: loss=0.4711 
[epoch 6] step 18/44: loss=0.4611 
[epoch 6] step 20/44: loss=0.4611 
[epoch 6] step 22/44: loss=0.4656 
[epoch 6] step 24/44: loss=0.4580 
[epoch 6] step 26/44: loss=0.4495 
[epoch 6] step 28/44: loss=0.4483 
[epoch 6] step 30/44: loss=0.4444 
[epoch 6] step 32/44: loss=0.4414 
[epoch 6] step 34/44: loss=0.4411 
[epoch 6] step 36/44: loss=0.4418 
[epoch 6] step 38/44: loss=0.4395 
[epoch 6] step 40/44: loss=0.4378 
[epoch 6] step 42/44: loss=0.4364 
[epoch 6] step 44/44: loss=0.4313 
[epoch 6] val_loss=1.0919 qwk=('0.5247', '0.4752', '0.4409') averageQWK=0.4803 macroEMD=0.2451 tailR0=('0.0000', '0.0000', '0.0000') tailR0avg=0.0000
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    8    0    0
     0    9   28    4    0
     0    3   66   53    0
     0    0   24  117    0
     0    0    1   20    0
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1   11    1    0
     0    3   34    2    0
     0    5   69   30    0
     0    0   42  121    0
     0    0    2   14    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2   10    0    0
     0    6   42    4    0
     0    8  118   32    0
     0    0   39   71    0
     0    0    0    3    0
[epoch 7] step 2/44: loss=0.3809 
[epoch 7] step 4/44: loss=0.3903 
[epoch 7] step 6/44: loss=0.3853 
[epoch 7] step 8/44: loss=0.3780 
[epoch 7] step 10/44: loss=0.3792 
[epoch 7] step 12/44: loss=0.3795 
[epoch 7] step 14/44: loss=0.3811 
[epoch 7] step 16/44: loss=0.3832 
[epoch 7] step 18/44: loss=0.3819 
[epoch 7] step 20/44: loss=0.3927 
[epoch 7] step 22/44: loss=0.3880 
[epoch 7] step 24/44: loss=0.3922 
[epoch 7] step 26/44: loss=0.3955 
[epoch 7] step 28/44: loss=0.3935 
[epoch 7] step 30/44: loss=0.3948 
[epoch 7] step 32/44: loss=0.3918 
[epoch 7] step 34/44: loss=0.3934 
[epoch 7] step 36/44: loss=0.3928 
[epoch 7] step 38/44: loss=0.3904 
[epoch 7] step 40/44: loss=0.3893 
[epoch 7] step 42/44: loss=0.3892 
[epoch 7] step 44/44: loss=0.3969 
[epoch 7] val_loss=1.3381 qwk=('0.4261', '0.2905', '0.3544') averageQWK=0.3570 macroEMD=0.2648 tailR0=('0.1429', '0.0000', '0.0000') tailR0avg=0.0476
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    7    2    0
     0    3   28   10    0
     0    0   48   71    3
     0    0   16  120    5
     0    0    0   15    6
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    6    6    0
     0    2   18   19    0
     0    4   37   63    0
     0    0   18  145    0
     0    0    0   16    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    9    1    0
     0    2   36   14    0
     0    6   73   79    0
     0    1   15   94    0
     0    0    0    3    0
[epoch 8] step 2/44: loss=0.3198 
[epoch 8] step 4/44: loss=0.3365 
[epoch 8] step 6/44: loss=0.3407 
[epoch 8] step 8/44: loss=0.3344 
[epoch 8] step 10/44: loss=0.3341 
[epoch 8] step 12/44: loss=0.3357 
[epoch 8] step 14/44: loss=0.3401 
[epoch 8] step 16/44: loss=0.3418 
[epoch 8] step 18/44: loss=0.3432 
[epoch 8] step 20/44: loss=0.3411 
[epoch 8] step 22/44: loss=0.3421 
[epoch 8] step 24/44: loss=0.3450 
[epoch 8] step 26/44: loss=0.3466 
[epoch 8] step 28/44: loss=0.3455 
[epoch 8] step 30/44: loss=0.3456 
[epoch 8] step 32/44: loss=0.3463 
[epoch 8] step 34/44: loss=0.3475 
[epoch 8] step 36/44: loss=0.3481 
[epoch 8] step 38/44: loss=0.3471 
[epoch 8] step 40/44: loss=0.3481 
[epoch 8] step 42/44: loss=0.3493 
[epoch 8] step 44/44: loss=0.3552 
[epoch 8] val_loss=1.4558 qwk=('0.3437', '0.2444', '0.3847') averageQWK=0.3243 macroEMD=0.2679 tailR0=('0.0000', '0.0000', '0.0000') tailR0avg=0.0000
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    3    5    0
     0    5   21   15    0
     0    1   39   82    0
     0    0   11  130    0
     0    0    0   21    0
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    6    6    0
     0    4    8   27    0
     0    1   33   70    0
     0    0   12  151    0
     0    0    0   16    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    9    1    0
     0    5   36   11    0
     0   10   67   81    0
     0    2   12   96    0
     0    0    0    3    0
[epoch 9] step 2/44: loss=0.4139 
[epoch 9] step 4/44: loss=0.3667 
[epoch 9] step 6/44: loss=0.3338 
[epoch 9] step 8/44: loss=0.3530 
[epoch 9] step 10/44: loss=0.3417 
[epoch 9] step 12/44: loss=0.3339 
[epoch 9] step 14/44: loss=0.3367 
[epoch 9] step 16/44: loss=0.3348 
[epoch 9] step 18/44: loss=0.3341 
[epoch 9] step 20/44: loss=0.3271 
[epoch 9] step 22/44: loss=0.3234 
[epoch 9] step 24/44: loss=0.3220 
[epoch 9] step 26/44: loss=0.3203 
[epoch 9] step 28/44: loss=0.3219 
[epoch 9] step 30/44: loss=0.3192 
[epoch 9] step 32/44: loss=0.3185 
[epoch 9] step 34/44: loss=0.3135 
[epoch 9] step 36/44: loss=0.3134 
[epoch 9] step 38/44: loss=0.3144 
[epoch 9] step 40/44: loss=0.3149 
[epoch 9] step 42/44: loss=0.3169 
[epoch 9] step 44/44: loss=0.3140 
[epoch 9] val_loss=1.3443 qwk=('0.4389', '0.3397', '0.4162') averageQWK=0.3983 macroEMD=0.2498 tailR0=('0.1429', '0.0000', '0.0000') tailR0avg=0.0476
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    5    3    0
     0    8   21   12    0
     0    1   52   68    1
     0    0   18  119    4
     0    0    1   14    6
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    8    4    0
     0    4   20   15    0
     0    7   44   53    0
     0    0   26  137    0
     0    0    2   14    0
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2   10    0    0
     0    4   43    5    0
     0   14   95   49    0
     0    3   25   82    0
     0    0    0    3    0
[epoch 10] step 2/44: loss=0.2635 
[epoch 10] step 4/44: loss=0.2795 
[epoch 10] step 6/44: loss=0.2736 
[epoch 10] step 8/44: loss=0.2906 
[epoch 10] step 10/44: loss=0.2897 
[epoch 10] step 12/44: loss=0.2807 
[epoch 10] step 14/44: loss=0.2823 
[epoch 10] step 16/44: loss=0.2884 
[epoch 10] step 18/44: loss=0.2912 
[epoch 10] step 20/44: loss=0.2906 
[epoch 10] step 22/44: loss=0.2868 
[epoch 10] step 24/44: loss=0.2814 
[epoch 10] step 26/44: loss=0.2790 
[epoch 10] step 28/44: loss=0.2771 
[epoch 10] step 30/44: loss=0.2751 
[epoch 10] step 32/44: loss=0.2752 
[epoch 10] step 34/44: loss=0.2723 
[epoch 10] step 36/44: loss=0.2730 
[epoch 10] step 38/44: loss=0.2728 
[epoch 10] step 40/44: loss=0.2710 
[epoch 10] step 42/44: loss=0.2714 
[epoch 10] step 44/44: loss=0.2714 
[epoch 10] val_loss=1.5059 qwk=('0.4630', '0.3648', '0.3734') averageQWK=0.4004 macroEMD=0.2468 tailR0=('0.1190', '0.0312', '0.0000') tailR0avg=0.0501
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    6    2    0
     0    6   27    8    0
     0    3   51   68    0
     0    0   20  119    2
     0    0    1   15    5
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    8    4    0
     0    4   24   11    0
     0    4   44   56    0
     0    0   27  136    0
     0    0    2   13    1
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    9    1    0
     0    3   37   12    0
     0    9   82   67    0
     0    2   16   92    0
     0    0    0    3    0
[epoch 11] step 2/44: loss=0.3099 
[epoch 11] step 4/44: loss=0.2685 
[epoch 11] step 6/44: loss=0.2458 
[epoch 11] step 8/44: loss=0.2494 
[epoch 11] step 10/44: loss=0.2420 
[epoch 11] step 12/44: loss=0.2404 
[epoch 11] step 14/44: loss=0.2454 
[epoch 11] step 16/44: loss=0.2465 
[epoch 11] step 18/44: loss=0.2512 
[epoch 11] step 20/44: loss=0.2494 
[epoch 11] step 22/44: loss=0.2508 
[epoch 11] step 24/44: loss=0.2539 
[epoch 11] step 26/44: loss=0.2560 
[epoch 11] step 28/44: loss=0.2560 
[epoch 11] step 30/44: loss=0.2550 
[epoch 11] step 32/44: loss=0.2541 
[epoch 11] step 34/44: loss=0.2575 
[epoch 11] step 36/44: loss=0.2564 
[epoch 11] step 38/44: loss=0.2548 
[epoch 11] step 40/44: loss=0.2545 
[epoch 11] step 42/44: loss=0.2532 
[epoch 11] step 44/44: loss=0.2505 
[epoch 11] val_loss=1.6034 qwk=('0.4263', '0.3169', '0.3472') averageQWK=0.3635 macroEMD=0.2598 tailR0=('0.1429', '0.0625', '0.0000') tailR0avg=0.0685
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    5    3    0
     0    6   22   13    0
     0    2   40   80    0
     0    0   13  123    5
     0    0    0   15    6
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    7    5    0
     0    2   18   19    0
     0    3   40   61    0
     0    0   19  144    0
     0    0    0   14    2
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    9    2    0
     0    3   36   13    0
     0   10   79   69    0
     0    1   17   92    0
     0    0    0    3    0
[epoch 12] step 2/44: loss=0.2415 
[epoch 12] step 4/44: loss=0.2679 
[epoch 12] step 6/44: loss=0.2556 
[epoch 12] step 8/44: loss=0.2544 
[epoch 12] step 10/44: loss=0.2436 
[epoch 12] step 12/44: loss=0.2324 
[epoch 12] step 14/44: loss=0.2307 
[epoch 12] step 16/44: loss=0.2279 
[epoch 12] step 18/44: loss=0.2276 
[epoch 12] step 20/44: loss=0.2266 
[epoch 12] step 22/44: loss=0.2263 
[epoch 12] step 24/44: loss=0.2220 
[epoch 12] step 26/44: loss=0.2212 
[epoch 12] step 28/44: loss=0.2247 
[epoch 12] step 30/44: loss=0.2243 
[epoch 12] step 32/44: loss=0.2236 
[epoch 12] step 34/44: loss=0.2247 
[epoch 12] step 36/44: loss=0.2225 
[epoch 12] step 38/44: loss=0.2254 
[epoch 12] step 40/44: loss=0.2233 
[epoch 12] step 42/44: loss=0.2232 
[epoch 12] step 44/44: loss=0.2188 
[epoch 12] val_loss=1.5390 qwk=('0.4699', '0.4032', '0.3995') averageQWK=0.4242 macroEMD=0.2426 tailR0=('0.1190', '0.0312', '0.0000') tailR0avg=0.0501
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    5    3    0
     0    6   28    7    0
     0    3   60   59    0
     0    0   20  118    3
     0    0    2   14    5
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    9    3    0
     0    4   30    5    0
     0    5   58   40    1
     0    1   41  120    1
     0    0    2   13    1
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1   11    0    0
     0    2   48    2    0
     0    9  114   35    0
     0    2   38   70    0
     0    0    0    3    0
[epoch 13] step 2/44: loss=0.2288 
[epoch 13] step 4/44: loss=0.2083 
[epoch 13] step 6/44: loss=0.2041 
[epoch 13] step 8/44: loss=0.2094 
[epoch 13] step 10/44: loss=0.2040 
[epoch 13] step 12/44: loss=0.1998 
[epoch 13] step 14/44: loss=0.1996 
[epoch 13] step 16/44: loss=0.2081 
[epoch 13] step 18/44: loss=0.2025 
[epoch 13] step 20/44: loss=0.2013 
[epoch 13] step 22/44: loss=0.2012 
[epoch 13] step 24/44: loss=0.2004 
[epoch 13] step 26/44: loss=0.2043 
[epoch 13] step 28/44: loss=0.2023 
[epoch 13] step 30/44: loss=0.2011 
[epoch 13] step 32/44: loss=0.2009 
[epoch 13] step 34/44: loss=0.2002 
[epoch 13] step 36/44: loss=0.2002 
[epoch 13] step 38/44: loss=0.1991 
[epoch 13] step 40/44: loss=0.1988 
[epoch 13] step 42/44: loss=0.1994 
[epoch 13] step 44/44: loss=0.2007 
[epoch 13] val_loss=1.5796 qwk=('0.5250', '0.3898', '0.3796') averageQWK=0.4315 macroEMD=0.2367 tailR0=('0.1429', '0.0312', '0.0000') tailR0avg=0.0580
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    7    1    0
     0    9   26    6    0
     0    5   69   47    1
     0    2   22  110    7
     0    0    1   14    6
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    9    3    0
     0    5   25    9    0
     0    7   53   44    0
     0    3   34  125    1
     0    0    1   14    1
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1   10    1    0
     0    3   45    4    0
     0   12  108   38    0
     0    3   33   74    0
     0    0    0    3    0
[epoch 14] step 2/44: loss=0.1881 
[epoch 14] step 4/44: loss=0.1943 
[epoch 14] step 6/44: loss=0.1875 
[epoch 14] step 8/44: loss=0.1886 
[epoch 14] step 10/44: loss=0.1863 
[epoch 14] step 12/44: loss=0.1921 
[epoch 14] step 14/44: loss=0.1900 
[epoch 14] step 16/44: loss=0.1892 
[epoch 14] step 18/44: loss=0.1883 
[epoch 14] step 20/44: loss=0.1863 
[epoch 14] step 22/44: loss=0.1830 
[epoch 14] step 24/44: loss=0.1833 
[epoch 14] step 26/44: loss=0.1842 
[epoch 14] step 28/44: loss=0.1843 
[epoch 14] step 30/44: loss=0.1818 
[epoch 14] step 32/44: loss=0.1834 
[epoch 14] step 34/44: loss=0.1858 
[epoch 14] step 36/44: loss=0.1860 
[epoch 14] step 38/44: loss=0.1840 
[epoch 14] step 40/44: loss=0.1835 
[epoch 14] step 42/44: loss=0.1832 
[epoch 14] step 44/44: loss=0.1802 
[epoch 14] val_loss=1.5589 qwk=('0.4979', '0.3728', '0.4490') averageQWK=0.4399 macroEMD=0.2391 tailR0=('0.0952', '0.0312', '0.0000') tailR0avg=0.0422
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    6    2    0
     0    8   23   10    0
     0    4   65   53    0
     0    0   18  122    1
     0    0    0   17    4
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    9    3    0
     0    5   19   15    0
     0    4   50   50    0
     0    1   25  137    0
     0    0    1   14    1
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    8    0    0
     0    4   44    4    0
     0   14   98   46    0
     0    3   25   82    0
     0    0    0    3    0
[epoch 15] step 2/44: loss=0.1667 
[epoch 15] step 4/44: loss=0.1533 
[epoch 15] step 6/44: loss=0.1511 
[epoch 15] step 8/44: loss=0.1578 
[epoch 15] step 10/44: loss=0.1619 
[epoch 15] step 12/44: loss=0.1616 
[epoch 15] step 14/44: loss=0.1655 
[epoch 15] step 16/44: loss=0.1616 
[epoch 15] step 18/44: loss=0.1597 
[epoch 15] step 20/44: loss=0.1571 
[epoch 15] step 22/44: loss=0.1618 
[epoch 15] step 24/44: loss=0.1630 
[epoch 15] step 26/44: loss=0.1606 
[epoch 15] step 28/44: loss=0.1603 
[epoch 15] step 30/44: loss=0.1590 
[epoch 15] step 32/44: loss=0.1582 
[epoch 15] step 34/44: loss=0.1616 
[epoch 15] step 36/44: loss=0.1618 
[epoch 15] step 38/44: loss=0.1607 
[epoch 15] step 40/44: loss=0.1604 
[epoch 15] step 42/44: loss=0.1590 
[epoch 15] step 44/44: loss=0.1552 
[epoch 15] val_loss=1.6291 qwk=('0.5306', '0.4128', '0.4127') averageQWK=0.4520 macroEMD=0.2381 tailR0=('0.1429', '0.1250', '0.0000') tailR0avg=0.0893
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    7    1    0
     0    7   29    5    0
     0    3   74   44    1
     0    0   25  109    7
     0    0    2   13    6
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1   10    2    0
     0    4   25   10    0
     0    5   55   43    1
     0    1   34  124    4
     0    0    2   10    4
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1   10    1    0
     0    6   38    8    0
     0   10  105   43    0
     0    0   28   82    0
     0    0    0    3    0
[epoch 16] step 2/44: loss=0.1639 
[epoch 16] step 4/44: loss=0.1670 
[epoch 16] step 6/44: loss=0.1629 
[epoch 16] step 8/44: loss=0.1582 
[epoch 16] step 10/44: loss=0.1509 
[epoch 16] step 12/44: loss=0.1504 
[epoch 16] step 14/44: loss=0.1464 
[epoch 16] step 16/44: loss=0.1455 
[epoch 16] step 18/44: loss=0.1453 
[epoch 16] step 20/44: loss=0.1446 
[epoch 16] step 22/44: loss=0.1457 
[epoch 16] step 24/44: loss=0.1403 
[epoch 16] step 26/44: loss=0.1400 
[epoch 16] step 28/44: loss=0.1366 
[epoch 16] step 30/44: loss=0.1379 
[epoch 16] step 32/44: loss=0.1380 
[epoch 16] step 34/44: loss=0.1388 
[epoch 16] step 36/44: loss=0.1355 
[epoch 16] step 38/44: loss=0.1348 
[epoch 16] step 40/44: loss=0.1352 
[epoch 16] step 42/44: loss=0.1347 
[epoch 16] step 44/44: loss=0.1317 
[epoch 16] val_loss=1.7043 qwk=('0.5150', '0.3781', '0.4254') averageQWK=0.4395 macroEMD=0.2352 tailR0=('0.0952', '0.0312', '0.0000') tailR0avg=0.0422
[content] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    2    7    1    0
     0    8   27    6    0
     0    5   67   50    0
     0    1   23  115    2
     0    0    1   16    4
[organization] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    1    9    3    0
     0    4   27    8    0
     0    2   57   45    0
     0    1   37  125    0
     0    0    3   12    1
[language] confusion matrix (rows=true 1..5, cols=pred 1..5):
     0    4    7    1    0
     0   11   34    7    0
     0   32   85   41    0
     0    3   29   78    0
     0    0    0    3    0
[epoch 17] step 2/44: loss=0.1259 
[epoch 17] step 4/44: loss=0.1173 
[epoch 17] step 6/44: loss=0.1242 
[epoch 17] step 8/44: loss=0.1282 
[epoch 17] step 10/44: loss=0.1331 
[epoch 17] step 12/44: loss=0.1349 
[epoch 17] step 14/44: loss=0.1303 
[epoch 17] step 16/44: loss=0.1305 
[epoch 17] step 18/44: loss=0.1288 
[epoch 17] step 20/44: loss=0.1271 
[epoch 17] step 22/44: loss=0.1259 
[epoch 17] step 24/44: loss=0.1239 
[epoch 17] step 26/44: loss=0.1224 
[epoch 17] step 28/44: loss=0.1204 
[epoch 17] step 30/44: loss=0.1185 
[epoch 17] step 32/44: loss=0.1189 
[epoch 17] step 34/44: loss=0.1180 
[epoch 17] step 36/44: loss=0.1170 
[epoch 17] step 38/44: loss=0.1185 
[epoch 17] step 40/44: loss=0.1179 
