[tok] class=PreTrainedTokenizerFast fast=True src=tokenizer.json
[info] minority classes per head (from TRAIN): [[1, 5], [1, 5], [1, 5]]
>> Grad checkpointing: False
[epoch 17] step 8/44: loss=0.1102 
[epoch 17] step 10/44: loss=0.1074 
[epoch 17] step 12/44: loss=0.1069 
[epoch 17] step 14/44: loss=0.1034 
[epoch 17] step 16/44: loss=0.1029 
[epoch 17] step 18/44: loss=0.1016 
[epoch 17] step 20/44: loss=0.1024 
[epoch 17] step 22/44: loss=0.1003 
[epoch 17] step 24/44: loss=0.0995 
[epoch 17] step 26/44: loss=0.1003 
[epoch 17] step 28/44: loss=0.0994 
[epoch 17] step 30/44: loss=0.1008 
[epoch 17] step 32/44: loss=0.1034 
[epoch 17] step 34/44: loss=0.1065 
[epoch 17] step 36/44: loss=0.1066 
[epoch 17] step 38/44: loss=0.1064 
[epoch 17] step 40/44: loss=0.1081 
